Time,	,RPM,	,Position,	,RPMDifferent,	,AnalogOutput
4.3195209375,	,-13.497111136177175,	,121,	,136.21956874993018,	,2.7079864185735607
4.3195209375,	,-13.497111136177175,	,121,	,136.48992753499516,	,2.7079864185735607
4.3274959375,	,-13.497111136177175,	,121,	,136.75907243061616,	,2.7079864185735607
4.3274959375,	,-11.576655457208249,	,121,	,135.10654510147225,	,2.7079864185735607
4.3274959375,	,-11.576655457208249,	,121,	,135.37325426115825,	,2.7079864185735607
4.3274959375,	,-11.576655457208249,	,121,	,135.63874159839227,	,2.7079864185735607
4.3274959375,	,-11.576655457208249,	,121,	,135.90300449292226,	,2.7079864185735607
4.3274959375,	,-11.576655457208249,	,121,	,136.16604033658027,	,2.7959171130981071
4.3274959375,	,-11.576655457208249,	,121,	,136.42784653330725,	,2.7959171130981071
4.3274959375,	,-11.576655457208249,	,121,	,136.68842049918425,	,2.7959171130981071
4.3355046875,	,-11.576655457208249,	,121,	,136.94775966244924,	,2.7959171130981071
4.3355046875,	,-10.608929017162897,	,121,	,136.23813502348389,	,2.7959171130981071
4.3355046875,	,-10.608929017162897,	,121,	,136.4949969150199,	,2.7959171130981071
4.3355046875,	,-10.608929017162897,	,121,	,136.75061636188789,	,2.7959171130981071
4.3355046875,	,-10.608929017162897,	,121,	,137.00499084122791,	,2.7959171130981071
4.3355046875,	,-10.608929017162897,	,121,	,137.25811784246488,	,2.7959171130981071
4.3355046875,	,-10.608929017162897,	,121,	,137.50999486733889,	,2.7959171130981071
4.3355046875,	,-10.608929017162897,	,121,	,137.7606194299259,	,2.7959171130981071
4.3435578125,	,-10.608929017162897,	,121,	,138.00998905666091,	,2.9391407788025279
4.3435578125,	,-8.67482316915146,	,121,	,136.32399543835547,	,2.9391407788025279
4.3435578125,	,-8.67482316915146,	,121,	,136.57084782226545,	,2.9391407788025279
4.3435578125,	,-8.67482316915146,	,121,	,136.81643792404549,	,2.9391407788025279
4.3435578125,	,-8.67482316915146,	,121,	,137.06076331982146,	,2.9391407788025279
4.3435578125,	,-8.67482316915146,	,121,	,137.30382159819948,	,2.9391407788025279
4.3435578125,	,-8.67482316915146,	,121,	,137.54561036029247,	,2.9391407788025279
4.3435578125,	,-8.67482316915146,	,121,	,137.78612721974247,	,2.9391407788025279
4.3513159375,	,-8.67482316915146,	,121,	,138.02536980274746,	,2.9391407788025279
4.3513159375,	,-7.72482530730019,	,121,	,137.31333788622518,	,2.9391407788025279
4.3513159375,	,-7.72482530730019,	,121,	,137.55002484525318,	,2.9391407788025279
4.3513159375,	,-7.72482530730019,	,121,	,137.7854304819742,	,2.761755836682569
4.3513159375,	,-7.72482530730019,	,121,	,138.01955247302919,	,2.761755836682569
4.3513159375,	,-7.72482530730019,	,121,	,138.25238850772919,	,2.761755836682569
4.3513159375,	,-7.72482530730019,	,121,	,138.48393628807619,	,2.761755836682569
4.3513159375,	,-7.72482530730019,	,121,	,138.7141935287882,	,2.761755836682569
4.359375,	,-7.72482530730019,	,121,	,138.94315795731819,	,2.761755836682569
4.359375,	,-6.781665549205615,	,121,	,138.22766755578462,	,2.761755836682569
4.359375,	,-6.781665549205615,	,121,	,138.45403959337364,	,2.761755836682569
4.359375,	,-6.781665549205615,	,121,	,138.67911207778963,	,2.761755836682569
4.359375,	,-6.781665549205615,	,121,	,138.90288278765664,	,2.761755836682569
4.359375,	,-6.781665549205615,	,121,	,139.12534951444863,	,2.761755836682569
4.359375,	,-6.781665549205615,	,121,	,139.34651006250962,	,2.9706409222755323
4.359375,	,-6.781665549205615,	,121,	,139.56636224907362,	,2.9706409222755323
4.367374062500001,	,-6.781665549205615,	,121,	,139.78490390428962,	,2.9706409222755323
4.367374062500001,	,-5.792373109921502,	,121,	,139.01284043195349,	,2.9706409222755323
4.367374062500001,	,-5.792373109921502,	,121,	,139.22875456667251,	,2.9706409222755323
4.367374062500001,	,-5.792373109921502,	,121,	,139.44335173817652,	,2.9706409222755323
4.367374062500001,	,-5.792373109921502,	,121,	,139.65662982847951,	,2.9706409222755323
4.367374062500001,	,-5.792373109921502,	,121,	,139.86858673261148,	,2.9706409222755323
4.367374062500001,	,-5.792373109921502,	,121,	,140.07922035864351,	,2.9706409222755323
4.367374062500001,	,-5.792373109921502,	,121,	,140.28852862770648,	,2.9706409222755323
4.3754190625,	,-5.792373109921502,	,121,	,140.49650947401349,	,2.9706409222755323
4.3754190625,	,-4.826348581337065,	,121,	,139.73713631629306,	,2.8874205229301526
4.3754190625,	,-4.826348581337065,	,121,	,139.94245617214708,	,2.8874205229301526
4.3754190625,	,-4.826348581337065,	,121,	,140.14644248656708,	,2.8874205229301526
4.3754190625,	,-4.826348581337065,	,121,	,140.34909324629209,	,2.8874205229301526
4.3754190625,	,-4.826348581337065,	,121,	,140.55040645124006,	,2.8874205229301526
4.3754190625,	,-4.826348581337065,	,121,	,140.75038011453006,	,2.8874205229301526
4.3754190625,	,-4.826348581337065,	,121,	,140.94901226250508,	,2.8874205229301526
4.3754190625,	,-4.826348581337065,	,121,	,141.14630093474307,	,2.8874205229301526
4.38421,	,-4.043937890674413,	,121,	,140.55983349342341,	,2.8874205229301526
4.38421,	,-3.858746950308684,	,121,	,140.56923844562567,	,2.8874205229301526
4.38421,	,-3.858746950308684,	,121,	,140.76248506083365,	,2.9889880471269499
4.38421,	,-3.858746950308684,	,121,	,140.95438049141768,	,2.9889880471269499
4.38421,	,-3.858746950308684,	,121,	,141.14492284344669,	,2.9889880471269499
4.38421,	,-3.858746950308684,	,121,	,141.33411023634366,	,2.9889880471269499
4.38421,	,-3.858746950308684,	,121,	,141.52194080290568,	,2.9889880471269499
4.38421,	,-3.858746950308684,	,121,	,141.70841268932168,	,2.9889880471269499
4.392180000000001,	,-3.00662415675937,	,121,	,141.04140126164035,	,2.9889880471269499
4.392180000000001,	,-2.8823017485303417,	,121,	,141.10082787175534,	,2.9889880471269499
4.392180000000001,	,-2.8823017485303417,	,121,	,141.28321272904736,	,2.9889880471269499
4.392180000000001,	,-2.8823017485303417,	,121,	,141.46423162522336,	,2.9889880471269499
4.392180000000001,	,-2.8823017485303417,	,121,	,141.64388277369935,	,2.9889880471269499
4.392180000000001,	,-2.8823017485303417,	,121,	,141.82216440139035,	,3.0196377311138729
4.392180000000001,	,-2.8823017485303417,	,121,	,141.99907474872936,	,3.0196377311138729
4.399431875,	,-2.8823017485303417,	,122,	,142.17461206968335,	,3.0196377311138729
4.399431875,	,-0.9650842180742903,	,122,	,140.43155710131228,	,3.0196377311138729
4.399431875,	,-0.9650842180742903,	,122,	,140.60434318561428,	,3.0196377311138729
4.399431875,	,-0.9650842180742903,	,122,	,140.77575108680628,	,3.0196377311138729
4.399431875,	,-0.9650842180742903,	,122,	,140.94577911315926,	,3.0196377311138729
4.399431875,	,-0.9650842180742903,	,122,	,141.11442558656628,	,3.0196377311138729
4.399431875,	,-0.9650842180742903,	,122,	,141.28168884255427,	,3.0196377311138729
4.399431875,	,-0.9650842180742903,	,122,	,141.44756723030329,	,3.0196377311138729
4.407558125,	,-0.9650842180742903,	,122,	,141.61205911265927,	,2.9122377120094396
4.407558125,	,-0.9636466702755232,	,122,	,141.77372531835653,	,2.9122377120094396
4.407558125,	,-0.9636466702755232,	,122,	,141.93543933322351,	,2.9122377120094396
4.407558125,	,-0.9636466702755232,	,122,	,142.09576201340951,	,2.9122377120094396
4.407558125,	,-0.9636466702755232,	,122,	,142.25469177659454,	,2.9122377120094396
4.407558125,	,-0.9636466702755232,	,122,	,142.41222705420552,	,2.9122377120094396
4.407558125,	,-0.9636466702755232,	,122,	,142.56836629143251,	,2.9122377120094396
4.407558125,	,-0.9636466702755232,	,122,	,142.72310794724652,	,2.9122377120094396
4.415411875,	,-0.9636466702755232,	,122,	,142.87645049440752,	,2.9122377120094396
4.415411875,	,0.0,	,122,	,142.06474574921199,	,2.9122377120094396
4.415411875,	,0.0,	,122,	,142.215285552605,	,2.9122377120094396
4.415411875,	,0.0,	,122,	,142.364421748544,	,3.0323448784929394
4.415411875,	,0.0,	,122,	,142.51215286511601,	,3.0323448784929394
4.415411875,	,0.0,	,122,	,142.65847744427299,	,3.0323448784929394
4.415411875,	,0.0,	,122,	,142.80339404185099,	,3.0323448784929394
4.415411875,	,0.0,	,122,	,142.946901227583,	,3.0323448784929394
4.4235500000000005,	,0.0,	,123,	,143.08899758510901,	,3.0323448784929394
4.4235500000000005,	,0.9643303834466903,	,123,	,142.26535132854931,	,3.0323448784929394
4.4235500000000005,	,0.9643303834466903,	,123,	,142.40462183630333,	,3.0323448784929394
4.4235500000000005,	,0.9643303834466903,	,123,	,142.54247735037831,	,3.0323448784929394
4.4235500000000005,	,0.9643303834466903,	,123,	,142.67891651019633,	,3.0323448784929394
4.4235500000000005,	,0.9643303834466903,	,123,	,142.81393796915933,	,3.0323448784929394
4.4235500000000005,	,0.9643303834466903,	,123,	,142.94754039465931,	,3.044356076363556
4.4235500000000005,	,0.9643303834466903,	,123,	,143.07972246809433,	,3.044356076363556
4.431565,	,0.9643303834466903,	,124,	,143.21048288488132,	,3.044356076363556
4.431565,	,1.929203884476136,	,124,	,142.37494685343688,	,3.044356076363556
4.431565,	,1.929203884476136,	,124,	,142.50286009931187,	,3.044356076363556
4.431565,	,1.929203884476136,	,124,	,142.62934785902488,	,3.044356076363556
4.431565,	,1.929203884476136,	,124,	,142.75440888419388,	,3.044356076363556
4.431565,	,1.929203884476136,	,124,	,142.87804194051486,	,3.044356076363556
4.431565,	,1.929203884476136,	,124,	,143.00024580778089,	,3.044356076363556
4.431565,	,1.929203884476136,	,124,	,143.12101927988888,	,3.044356076363556
4.4395540625,	,1.929203884476136,	,125,	,143.24036116485388,	,3.0407953596598984
4.4395540625,	,3.871130079648501,	,125,	,141.41634408964649,	,3.0407953596598984
4.4395540625,	,3.871130079648501,	,125,	,141.5328192808955,	,3.0407953596598984
4.4395540625,	,3.871130079648501,	,125,	,141.64785939386749,	,3.0407953596598984
4.4395540625,	,3.871130079648501,	,125,	,141.76146329316148,	,3.0407953596598984
4.4395540625,	,3.871130079648501,	,125,	,141.87362985755249,	,3.0407953596598984
4.4395540625,	,3.871130079648501,	,125,	,141.98435798000247,	,3.0407953596598984
4.4395540625,	,3.871130079648501,	,125,	,142.09364656767048,	,3.0407953596598984
4.44749875,	,3.871130079648501,	,125,	,142.20149454192048,	,3.0407953596598984
4.44749875,	,3.8576856369563393,	,125,	,142.32134528103066,	,3.0407953596598984
4.44749875,	,3.8576856369563393,	,125,	,142.42630884942764,	,3.0407953596598984
4.44749875,	,3.8576856369563393,	,125,	,142.52982865385565,	,2.9483575603148573
4.44749875,	,3.8576856369563393,	,125,	,142.63190367261765,	,2.9483575603148573
4.44749875,	,3.8576856369563393,	,125,	,142.73253289827264,	,2.9483575603148573
4.44749875,	,3.8576856369563393,	,125,	,142.83171533765164,	,2.9483575603148573
4.44749875,	,3.8576856369563393,	,125,	,142.92945001186465,	,2.9483575603148573
4.4555259375,	,3.8576856369563393,	,127,	,143.02573595630867,	,2.9483575603148573
4.4555259375,	,5.786999361259944,	,127,	,141.19125849637706,	,2.9483575603148573
4.4555259375,	,5.786999361259944,	,127,	,141.28464414468206,	,2.9483575603148573
4.4555259375,	,5.786999361259944,	,127,	,141.37657825524005,	,2.9483575603148573
4.4555259375,	,5.786999361259944,	,127,	,141.46705992070005,	,2.9483575603148573
4.4555259375,	,5.786999361259944,	,127,	,141.55608824804304,	,2.9483575603148573
4.4555259375,	,5.786999361259944,	,127,	,141.64366235859706,	,2.9302831147460071
4.4555259375,	,5.786999361259944,	,127,	,141.72978138803904,	,2.9302831147460071
4.4634209375000005,	,5.786999361259944,	,128,	,141.81444448641105,	,2.9302831147460071
4.4634209375000005,	,6.756612868946505,	,128,	,140.92803731043449,	,2.9302831147460071
4.4634209375000005,	,6.756612868946505,	,128,	,141.00978605426951,	,2.9302831147460071
4.4634209375000005,	,6.756612868946505,	,128,	,141.09007640340349,	,2.9302831147460071
4.4634209375000005,	,6.756612868946505,	,128,	,141.16890756540147,	,2.9302831147460071
4.4634209375000005,	,6.756612868946505,	,128,	,141.24627876223349,	,2.9302831147460071
4.4634209375000005,	,6.756612868946505,	,128,	,141.32218923027648,	,2.9302831147460071
4.4634209375000005,	,6.756612868946505,	,128,	,141.39663822032446,	,2.9302831147460071
4.4714909375000005,	,6.756612868946505,	,129,	,141.46962499759547,	,2.9302831147460071
4.4714909375000005,	,7.718825848393938,	,129,	,140.57893586229306,	,2.908241180429441
4.4714909375000005,	,7.718825848393938,	,129,	,140.64899606740005,	,2.908241180429441
4.4714909375000005,	,7.718825848393938,	,129,	,140.71759194200405,	,2.908241180429441
4.4714909375000005,	,7.718825848393938,	,129,	,140.78472280909006,	,2.908241180429441
4.4714909375000005,	,7.718825848393938,	,129,	,140.85038800610405,	,2.908241180429441
4.4714909375000005,	,7.718825848393938,	,129,	,140.91458688495706,	,2.908241180429441
4.4714909375000005,	,7.718825848393938,	,129,	,140.97731881203205,	,2.908241180429441
4.479495,	,7.718825848393938,	,130,	,141.03858316819006,	,2.908241180429441
4.479495,	,8.683170116870041,	,130,	,140.13403508030197,	,2.908241180429441
4.479495,	,8.683170116870041,	,130,	,140.19236249515396,	,2.908241180429441
4.479495,	,8.683170116870041,	,130,	,140.24922056860197,	,2.908241180429441
4.479495,	,8.683170116870041,	,130,	,140.30460873948095,	,2.9900136737194574
4.479495,	,8.683170116870041,	,130,	,140.35852646113096,	,2.9900136737194574
4.479495,	,8.683170116870041,	,130,	,140.41097320140696,	,2.9900136737194574
4.479495,	,8.683170116870041,	,130,	,140.46194844267995,	,2.9900136737194574
4.487433125,	,8.683170116870041,	,132,	,140.51145168184496,	,2.9900136737194574
4.487433125,	,10.615926398817193,	,132,	,138.62672614837783,	,2.9900136737194574
4.487433125,	,10.615926398817193,	,132,	,138.67328393212884,	,2.9900136737194574
4.487433125,	,10.615926398817193,	,132,	,138.71836829164482,	,2.9900136737194574
4.487433125,	,10.615926398817193,	,132,	,138.76197878196083,	,2.9900136737194574
4.487433125,	,10.615926398817193,	,132,	,138.80411497265882,	,2.9900136737194574
4.487433125,	,10.615926398817193,	,132,	,138.84477644787182,	,2.8536941144886918
4.487433125,	,10.615926398817193,	,132,	,138.88396280628683,	,2.8536941144886918
4.495385000000001,	,10.615926398817193,	,134,	,138.92167366115183,	,2.8536941144886918
4.495385000000001,	,12.541519665585202,	,134,	,137.0323153735068,	,2.8536941144886918
4.495385000000001,	,12.541519665585202,	,134,	,137.06707411926379,	,2.8536941144886918
4.495385000000001,	,12.541519665585202,	,134,	,137.10035628859879,	,2.8536941144886918
4.495385000000001,	,12.541519665585202,	,134,	,137.13216155303078,	,2.8536941144886918
4.495385000000001,	,12.541519665585202,	,134,	,137.16248959865581,	,2.8536941144886918
4.495385000000001,	,12.541519665585202,	,134,	,137.1913401261468,	,2.8536941144886918
4.495385000000001,	,12.541519665585202,	,134,	,137.2187128507608,	,2.8536941144886918
4.5034909375000005,	,12.541519665585202,	,135,	,137.24460750234078,	,2.8536941144886918
4.5034909375000005,	,13.498648387568371,	,135,	,136.31189510333462,	,2.7336800227425684
4.5034909375000005,	,13.498648387568371,	,135,	,136.33483285672762,	,2.7336800227425684
4.5034909375000005,	,13.498648387568371,	,135,	,136.35629181415061,	,2.7336800227425684
4.5034909375000005,	,13.498648387568371,	,135,	,136.37627176381261,	,2.7336800227425684
4.5034909375000005,	,13.498648387568371,	,135,	,136.39477250851962,	,2.7336800227425684
4.5034909375000005,	,13.498648387568371,	,135,	,136.41179386567762,	,2.7336800227425684
4.5034909375000005,	,13.498648387568371,	,135,	,136.42733566729163,	,2.7336800227425684
4.5034909375000005,	,13.498648387568371,	,137,	,136.44139775996962,	,2.7336800227425684
4.5121859375,	,16.105685508305502,	,137,	,133.8469428841895,	,2.7336800227425684
4.5121859375,	,15.378833534699934,	,137,	,134.58489713084808,	,2.7336800227425684
4.5121859375,	,15.378833534699934,	,137,	,134.59451932242106,	,2.7336800227425684
4.5121859375,	,15.378833534699934,	,137,	,134.60266133754905,	,2.789252268235197
4.5121859375,	,15.378833534699934,	,137,	,134.60932309587207,	,2.789252268235197
4.5121859375,	,15.378833534699934,	,137,	,134.61450453164207,	,2.789252268235197
4.5121859375,	,15.378833534699934,	,137,	,134.61820559372106,	,2.789252268235197
4.5194778125,	,15.378833534699934,	,139,	,134.62042624557907,	,2.789252268235197
4.5194778125,	,17.36275017281362,	,139,	,132.63724982718639,	,2.789252268235197
4.5194778125,	,17.36275017281362,	,139,	,132.63650960746537,	,2.789252268235197
4.5194778125,	,17.36275017281362,	,139,	,132.63428895560736,	,2.789252268235197
4.5194778125,	,17.36275017281362,	,139,	,132.6305878935284,	,2.789252268235197
4.5194778125,	,17.36275017281362,	,139,	,132.6254064577584,	,2.789252268235197
4.5194778125,	,17.36275017281362,	,139,	,132.61874469943535,	,2.789252268235197
4.5194778125,	,17.36275017281362,	,139,	,132.61060268430737,	,2.7382223656591891
4.5274590625,	,17.36275017281362,	,141,	,132.60098049273438,	,2.7382223656591891
4.5274590625,	,19.29470846238177,	,141,	,130.65791993011322,	,2.7382223656591891
4.5274590625,	,19.29470846238177,	,141,	,130.64533768515622,	,2.7382223656591891
4.5274590625,	,19.29470846238177,	,141,	,130.63127559247823,	,2.7382223656591891
4.5274590625,	,19.29470846238177,	,141,	,130.61573379086423,	,2.7382223656591891
4.5274590625,	,19.29470846238177,	,141,	,130.59871243370623,	,2.7382223656591891
4.5274590625,	,19.29470846238177,	,141,	,130.58021168899921,	,2.7382223656591891
4.5274590625,	,19.29470846238177,	,141,	,130.56023173933721,	,2.7382223656591891
4.5354378125000006,	,19.29470846238177,	,143,	,130.53877278191422,	,2.7382223656591891
4.5354378125000006,	,21.232406056254295,	,143,	,128.57813743464871,	,2.7382223656591891
4.5354378125000006,	,21.232406056254295,	,143,	,128.55372111167171,	,2.5155340672742557
4.5354378125000006,	,21.232406056254295,	,143,	,128.52782646009172,	,2.5155340672742557
4.5354378125000006,	,21.232406056254295,	,143,	,128.50045373547772,	,2.5155340672742557
4.5354378125000006,	,21.232406056254295,	,143,	,128.47160320798673,	,2.5155340672742557
4.5354378125000006,	,21.232406056254295,	,143,	,128.44127516236171,	,2.5155340672742557
4.543433125,	,21.232406056254295,	,146,	,128.40946989792971,	,2.5155340672742557
4.543433125,	,24.0979461019313,	,146,	,125.51064768291771,	,2.5155340672742557
4.543433125,	,24.0979461019313,	,146,	,125.47588893716072,	,2.5155340672742557
4.543433125,	,24.0979461019313,	,146,	,125.43965395803771,	,2.5155340672742557
4.543433125,	,24.0979461019313,	,146,	,125.40194310317271,	,2.5155340672742557
4.543433125,	,24.0979461019313,	,146,	,125.3627567447577,	,2.5135260215542883
4.543433125,	,24.0979461019313,	,146,	,125.3220952695447,	,2.5135260215542883
4.543433125,	,24.0979461019313,	,146,	,125.27995907884672,	,2.5135260215542883
4.552185000000001,	,25.15308481834002,	,148,	,124.18120987212198,	,2.5135260215542883
4.552185000000001,	,25.932264924018465,	,148,	,123.35694540692755,	,2.5135260215542883
4.552185000000001,	,25.932264924018465,	,148,	,123.31038762317654,	,2.5135260215542883
4.552185000000001,	,25.932264924018465,	,148,	,123.26235687469652,	,2.5135260215542883
4.552185000000001,	,25.932264924018465,	,148,	,123.21285363553152,	,2.5135260215542883
4.552185000000001,	,25.932264924018465,	,148,	,123.16187839425852,	,2.5135260215542883
4.552185000000001,	,25.932264924018465,	,148,	,123.10943165398253,	,2.5135260215542883
4.5602109375,	,25.932264924018465,	,150,	,123.05551393233252,	,2.5613320511940691
4.5602109375,	,27.84929163766199,	,150,	,121.08309904781001,	,2.5613320511940691
4.5602109375,	,27.84929163766199,	,150,	,121.026240974362,	,2.5613320511940691
4.5602109375,	,27.84929163766199,	,150,	,120.96791355951001,	,2.5613320511940691
4.5602109375,	,27.84929163766199,	,150,	,120.90811737892201,	,2.5613320511940691
4.5602109375,	,27.84929163766199,	,150,	,120.84685302276401,	,2.5613320511940691
4.5602109375,	,27.84929163766199,	,150,	,120.78412109568902,	,2.5613320511940691
4.5674709375,	,27.84929163766199,	,153,	,120.71992221683601,	,2.5613320511940691
4.5674709375,	,30.855860823675506,	,153,	,117.6476878338085,	,2.5613320511940691
4.5674709375,	,30.855860823675506,	,153,	,117.5805569667225,	,2.5613320511940691
4.5674709375,	,30.855860823675506,	,153,	,117.5119610921185,	,2.5613320511940691
4.5674709375,	,30.855860823675506,	,153,	,117.44190088701151,	,2.1611268214661452
4.5674709375,	,30.855860823675506,	,153,	,117.37037704286649,	,2.1611268214661452
4.5674709375,	,30.855860823675506,	,153,	,117.29739026559548,	,2.1611268214661452
4.5674709375,	,30.855860823675506,	,153,	,117.2229412755475,	,2.1611268214661452
4.57620375,	,30.855860823675506,	,156,	,117.14703080750451,	,2.1611268214661452
4.57620375,	,33.75881496914082,	,156,	,114.16670546520717,	,2.1611268214661452
4.57620375,	,33.75881496914082,	,156,	,114.08787430320919,	,2.1611268214661452
4.57620375,	,33.75881496914082,	,156,	,114.00758395407519,	,2.1611268214661452
4.57620375,	,33.75881496914082,	,156,	,113.92583521024019,	,2.1611268214661452
4.57620375,	,33.75881496914082,	,156,	,113.84262887853018,	,2.25119812163463
4.57620375,	,33.75881496914082,	,156,	,113.7579657801592,	,2.25119812163463
4.58357375,	,33.75881496914082,	,158,	,113.67184675071618,	,2.25119812163463
4.58357375,	,35.79976802717879,	,158,	,111.54331958212418,	,2.25119812163463
4.58357375,	,35.79976802717879,	,158,	,111.4542912547812,	,2.25119812163463
4.58357375,	,35.79976802717879,	,158,	,111.36380958932119,	,2.25119812163463
4.58357375,	,35.79976802717879,	,158,	,111.27187547876321,	,2.25119812163463
4.58357375,	,35.79976802717879,	,158,	,111.1784898304582,	,2.25119812163463
4.58357375,	,35.79976802717879,	,158,	,111.08365356608621,	,2.25119812163463
4.58357375,	,35.79976802717879,	,158,	,110.98736762164219,	,2.25119812163463
4.5915109375,	,35.79976802717879,	,161,	,110.88963294742919,	,2.25119812163463
4.5915109375,	,37.6002575617643,	,161,	,108.98996097346469,	,2.0848289813918051
4.5915109375,	,37.6002575617643,	,161,	,108.88933174780971,	,2.0848289813918051
4.5915109375,	,37.6002575617643,	,161,	,108.7872567290477,	,2.0848289813918051
4.5915109375,	,37.6002575617643,	,161,	,108.68373692461969,	,2.0848289813918051
4.5915109375,	,37.6002575617643,	,161,	,108.57877335622271,	,2.0848289813918051
4.5915109375,	,37.6002575617643,	,161,	,108.4723670598047,	,2.0848289813918051
4.5915109375,	,37.6002575617643,	,161,	,108.36451908555469,	,2.0848289813918051
4.5994659375,	,37.6002575617643,	,164,	,108.25523049788669,	,2.0848289813918051
4.5994659375,	,40.5287188492015,	,164,	,105.21604108799949,	,2.0848289813918051
4.5994659375,	,40.5287188492015,	,164,	,105.10387452360848,	,2.0848289813918051
4.5994659375,	,40.5287188492015,	,164,	,104.99027062431449,	,2.0848289813918051
4.5994659375,	,40.5287188492015,	,164,	,104.87523051134249,	,2.0811228496203014
4.5994659375,	,40.5287188492015,	,164,	,104.75875532009348,	,2.0811228496203014
4.5994659375,	,40.5287188492015,	,164,	,104.64084620012849,	,2.0811228496203014
4.5994659375,	,40.5287188492015,	,164,	,104.5215043151635,	,2.0811228496203014
4.607493125,	,40.5287188492015,	,167,	,104.4007308430555,	,2.0811228496203014
4.607493125,	,43.38441848610072,	,167,	,101.42282733889027,	,2.0811228496203014
4.607493125,	,43.38441848610072,	,167,	,101.29919428256929,	,2.0811228496203014
4.607493125,	,43.38441848610072,	,167,	,101.17413325740029,	,2.0811228496203014
4.607493125,	,43.38441848610072,	,167,	,101.04764549768728,	,2.0811228496203014
4.607493125,	,43.38441848610072,	,167,	,100.91973225181229,	,2.0811228496203014
4.607493125,	,43.38441848610072,	,167,	,100.79039478222728,	,1.9751727219588671
4.607493125,	,43.38441848610072,	,167,	,100.6596343654403,	,1.9751727219588671
4.615451875000001,	,43.38441848610072,	,170,	,100.52745229200528,	,1.9751727219588671
4.615451875000001,	,45.354969583823525,	,170,	,98.423298768782473,	,1.9751727219588671
4.615451875000001,	,45.354969583823525,	,170,	,98.288277309819478,	,1.9751727219588671
4.615451875000001,	,45.354969583823525,	,170,	,98.151838150001453,	,1.9751727219588671
4.615451875000001,	,45.354969583823525,	,170,	,98.013982635926482,	,1.9751727219588671
4.615451875000001,	,45.354969583823525,	,170,	,97.874712128172462,	,1.9751727219588671
4.615451875000001,	,45.354969583823525,	,170,	,97.734028001285481,	,1.9751727219588671
4.615451875000001,	,45.354969583823525,	,170,	,97.591931643759466,	,1.9751727219588671
4.62341,	,45.354969583823525,	,174,	,97.448424458028455,	,1.9923488685137927
4.62341,	,48.26427198654778,	,174,	,94.394205457725207,	,1.9923488685137927
4.62341,	,48.26427198654778,	,174,	,94.247880878568225,	,1.9923488685137927
4.62341,	,48.26427198654778,	,174,	,94.100149761996221,	,1.9923488685137927
4.62341,	,48.26427198654778,	,174,	,93.951013566057213,	,1.9923488685137927
4.62341,	,48.26427198654778,	,174,	,93.800473762664211,	,1.9923488685137927
4.62341,	,48.26427198654778,	,174,	,93.648531837584216,	,1.9923488685137927
4.62341,	,48.26427198654778,	,174,	,93.495189290423212,	,1.9923488685137927
4.62341,	,48.26427198654778,	,174,	,93.340447634609205,	,1.9923488685137927
4.6322046875,	,48.26427198654778,	,177,	,93.18430839738221,	,1.9923488685137927
4.6322046875,	,49.984938432614115,	,177,	,91.306106673704903,	,1.9923488685137927
4.6322046875,	,49.984938432614115,	,177,	,91.147176910519875,	,1.6376200193569228
4.6322046875,	,49.984938432614115,	,177,	,90.986854230333876,	,1.6376200193569228
4.6322046875,	,49.984938432614115,	,177,	,90.825140215466888,	,1.6376200193569228
4.6322046875,	,49.984938432614115,	,177,	,90.662036461970871,	,1.6376200193569228
4.6322046875,	,49.984938432614115,	,177,	,90.497544579614896,	,1.6376200193569228
4.6395340625,	,49.984938432614115,	,181,	,90.331666191865878,	,1.6376200193569228
4.6395340625,	,54.00241359448081,	,181,	,86.146927774011203,	,1.6376200193569228
4.6395340625,	,54.00241359448081,	,181,	,85.978281300604181,	,1.6376200193569228
4.6395340625,	,54.00241359448081,	,181,	,85.8082532742512,	,1.6376200193569228
4.6395340625,	,54.00241359448081,	,181,	,85.636845373059202,	,1.6376200193569228
4.6395340625,	,54.00241359448081,	,181,	,85.464059288757198,	,1.6376200193569228
4.6395340625,	,54.00241359448081,	,181,	,85.289896726672197,	,1.5703138485687356
4.6395340625,	,54.00241359448081,	,181,	,85.114359405718204,	,1.5703138485687356
4.6395340625,	,54.00241359448081,	,181,	,84.937449058379201,	,1.5703138485687356
4.647516875,	,54.97944691038115,	,184,	,83.782134114787851,	,1.5703138485687356
4.647516875,	,54.97944691038115,	,184,	,83.602482966311868,	,1.5703138485687356
4.647516875,	,54.97944691038115,	,184,	,83.421464070135869,	,1.5703138485687356
4.647516875,	,54.97944691038115,	,184,	,83.239079212843848,	,1.5703138485687356
4.647516875,	,54.97944691038115,	,184,	,83.055330194499845,	,1.5703138485687356
4.647516875,	,54.97944691038115,	,184,	,82.870218828631863,	,1.5703138485687356
4.647516875,	,54.97944691038115,	,184,	,82.683746942215862,	,1.5703138485687356
4.655505,	,54.97944691038115,	,188,	,82.495916375653849,	,1.7757302071225594
4.655505,	,57.845044333707335,	,188,	,79.441131559430687,	,1.7757302071225594
4.655505,	,57.845044333707335,	,188,	,79.250589207401674,	,1.7757302071225594
4.655505,	,57.845044333707335,	,188,	,79.058693776817648,	,1.7757302071225594
4.655505,	,57.845044333707335,	,188,	,78.865447161609666,	,1.7757302071225594
4.655505,	,57.845044333707335,	,188,	,78.670851269041663,	,1.7757302071225594
