Time,	,RPM,	,Position,	,RPMDifferent,	,AnalogOutput
9.2468,	,-15.452621778731976,	,34,	,56.982416738522673,	,1.2342029793292706
9.2550809375,	,-15.452621778731976,	,34,	,57.15654345939047,	,1.1423507364394814
9.2550809375,	,-13.501965651119937,	,34,	,55.378367653226839,	,1.1423507364394814
9.2550809375,	,-13.501965651119937,	,34,	,55.549194766028435,	,1.1423507364394814
9.2550809375,	,-13.501965651119937,	,34,	,55.718361926220645,	,1.1423507364394814
9.2550809375,	,-13.501965651119937,	,34,	,55.885862455373939,	,1.1423507364394814
9.2550809375,	,-13.501965651119937,	,34,	,56.051689740854641,	,1.1423507364394814
9.2550809375,	,-13.501965651119937,	,34,	,56.215837236084731,	,1.1423507364394814
9.2550809375,	,-13.501965651119937,	,34,	,56.37829846080254,	,1.1423507364394814
9.2628009375,	,-11.589353006260058,	,35,	,54.62645435645706,	,1.1423507364394814
9.2628009375,	,-11.589353006260058,	,35,	,54.785523865901766,	,1.1423507364394814
9.2628009375,	,-11.589353006260058,	,35,	,54.942888064484549,	,1.1423507364394814
9.2628009375,	,-11.589353006260058,	,35,	,55.098540739736265,	,0.91325291216333859
9.2628009375,	,-11.589353006260058,	,35,	,55.252475746756048,	,0.91325291216333859
9.2628009375,	,-11.589353006260058,	,35,	,55.404687008453152,	,0.91325291216333859
9.2628009375,	,-11.589353006260058,	,35,	,55.555168515787656,	,0.91325291216333859
9.2628009375,	,-11.589353006260058,	,35,	,55.703914328007755,	,0.91325291216333859
9.2709621875,	,-9.64956925830576,	,35,	,53.911134824928467,	,0.91325291216333859
9.2709621875,	,-9.64956925830576,	,35,	,54.056391698982857,	,0.91325291216333859
9.2709621875,	,-9.64956925830576,	,35,	,54.199895467724261,	,0.91325291216333859
9.2709621875,	,-9.64956925830576,	,35,	,54.341640465868963,	,0.91325291216333859
9.2709621875,	,-9.64956925830576,	,35,	,54.481621097567462,	,0.91325291216333859
9.2709621875,	,-9.64956925830576,	,35,	,54.619831836624464,	,1.0484376475060235
9.2709621875,	,-9.64956925830576,	,35,	,54.756267226715963,	,1.0484376475060235
9.2709621875,	,-9.64956925830576,	,35,	,54.890921881606758,	,1.0484376475060235
9.27906625,	,-9.64956925830576,	,35,	,55.023790485361459,	,1.0484376475060235
9.27906625,	,-8.680089339819531,	,35,	,54.185387874069235,	,1.0484376475060235
9.27906625,	,-8.680089339819531,	,35,	,54.314668709994528,	,1.0484376475060235
9.27906625,	,-8.680089339819531,	,35,	,54.442147970865236,	,1.0484376475060235
9.27906625,	,-8.680089339819531,	,35,	,54.567820624018637,	,1.0484376475060235
9.27906625,	,-8.680089339819531,	,35,	,54.691681708112931,	,1.0484376475060235
9.27906625,	,-8.680089339819531,	,35,	,54.813726333325135,	,1.0484376475060235
9.27906625,	,-8.680089339819531,	,35,	,54.933949681542536,	,1.0484376475060235
9.2868421875,	,-6.759497501369854,	,35,	,53.131755168102856,	,0.93710508781534529
9.2868421875,	,-6.759497501369854,	,35,	,53.248321795782346,	,0.93710508781534529
9.2868421875,	,-6.759497501369854,	,35,	,53.363053124280455,	,0.93710508781534529
9.2868421875,	,-6.759497501369854,	,35,	,53.475944624200451,	,0.93710508781534529
9.2868421875,	,-6.759497501369854,	,35,	,53.586991838779454,	,0.93710508781534529
9.2868421875,	,-6.759497501369854,	,35,	,53.696190384063456,	,0.93710508781534529
9.2868421875,	,-6.759497501369854,	,35,	,53.803535949081052,	,0.93710508781534529
9.2868421875,	,-6.759497501369854,	,35,	,53.909024296013058,	,0.93710508781534529
9.2950840625,	,-6.759497501369854,	,35,	,54.012651260360059,	,0.93710508781534529
9.2950840625,	,-5.786038794666863,	,35,	,53.140954044404069,	,0.93710508781534529
9.2950840625,	,-5.786038794666863,	,35,	,53.240846044181467,	,0.93710508781534529
9.2950840625,	,-5.786038794666863,	,35,	,53.338864609424363,	,1.1012268575812978
9.2950840625,	,-5.786038794666863,	,35,	,53.43500587052786,	,1.1012268575812978
9.2950840625,	,-5.786038794666863,	,35,	,53.529266031998972,	,1.1012268575812978
9.2950840625,	,-5.786038794666863,	,35,	,53.621641372608266,	,1.1012268575812978
9.2950840625,	,-5.786038794666863,	,35,	,53.712128245535659,	,1.1012268575812978
9.303083125,	,-5.786038794666863,	,35,	,53.800723078513968,	,1.1012268575812978
9.303083125,	,-4.821675456279668,	,35,	,52.923059035583869,	,1.1012268575812978
9.303083125,	,-4.821675456279668,	,35,	,53.007859370780267,	,1.1012268575812978
9.303083125,	,-4.821675456279668,	,35,	,53.090757397943378,	,1.1012268575812978
9.303083125,	,-4.821675456279668,	,35,	,53.171749844401369,	,1.1012268575812978
9.303083125,	,-4.821675456279668,	,35,	,53.250833512711267,	,1.1012268575812978
9.303083125,	,-4.821675456279668,	,35,	,53.328005280784971,	,1.0870553189718304
9.303083125,	,-4.821675456279668,	,35,	,53.403262102013272,	,1.0870553189718304
9.312083125,	,-4.821675456279668,	,35,	,53.476601005385881,	,1.0870553189718304
9.312083125,	,-3.831502264387905,	,35,	,52.55784590371681,	,1.0870553189718304
9.312083125,	,-3.831502264387905,	,35,	,52.627340361325203,	,1.0870553189718304
9.312083125,	,-3.831502264387905,	,35,	,52.694908442797512,	,1.0870553189718304
9.312083125,	,-3.831502264387905,	,35,	,52.760547480661508,	,1.0870553189718304
9.312083125,	,-3.831502264387905,	,35,	,52.824254883600204,	,1.0870553189718304
9.312083125,	,-3.831502264387905,	,35,	,52.886028136554515,	,1.0870553189718304
9.319098125,	,-3.831502264387905,	,35,	,52.945864800822406,	,1.0474937070180219
9.319098125,	,-2.893080601044727,	,35,	,52.065340850811232,	,1.0474937070180219
9.319098125,	,-2.893080601044727,	,35,	,52.121297327504926,	,1.0474937070180219
9.319098125,	,-2.893080601044727,	,35,	,52.17531035849462,	,1.0474937070180219
9.319098125,	,-2.893080601044727,	,35,	,52.227377811438132,	,1.0474937070180219
9.319098125,	,-2.893080601044727,	,35,	,52.277497630801626,	,1.0474937070180219
9.319098125,	,-2.893080601044727,	,35,	,52.325667837940436,	,1.0474937070180219
9.319098125,	,-2.893080601044727,	,35,	,52.371886531177232,	,1.0474937070180219
9.3270690625,	,-2.893080601044727,	,35,	,52.416151885877227,	,1.0474937070180219
9.3270690625,	,-1.928839679366569,	,35,	,51.494221232841859,	,1.0474937070180219
9.3270690625,	,-1.928839679366569,	,35,	,51.534574745090467,	,1.0474937070180219
9.3270690625,	,-1.928839679366569,	,35,	,51.572969907857271,	,0.93905338463434795
9.3270690625,	,-1.928839679366569,	,35,	,51.609405205366961,	,0.93905338463434795
9.3270690625,	,-1.928839679366569,	,35,	,51.643879199216563,	,0.93905338463434795
9.3270690625,	,-1.928839679366569,	,35,	,51.676390528431568,	,0.93905338463434795
9.3270690625,	,-1.928839679366569,	,35,	,51.706937909520569,	,0.93905338463434795
9.33508,	,-1.928839679366569,	,36,	,51.735520136525267,	,0.93905338463434795
9.33508,	,-0.9643664778256283,	,36,	,50.797662879527124,	,0.93905338463434795
9.33508,	,-0.9643664778256283,	,36,	,50.822311490856329,	,0.93905338463434795
9.33508,	,-0.9643664778256283,	,36,	,50.844991795886919,	,0.93905338463434795
9.33508,	,-0.9643664778256283,	,36,	,50.865702899239231,	,0.93905338463434795
9.33508,	,-0.9643664778256283,	,36,	,50.88444398327433,	,0.98638302353336149
9.33508,	,-0.9643664778256283,	,36,	,50.901214308126519,	,0.98638302353336149
9.33508,	,-0.9643664778256283,	,36,	,50.91601321173183,	,0.98638302353336149
9.343088125,	,-0.9643664778256283,	,36,	,50.928840109855123,	,0.98638302353336149
9.343088125,	,0.0,	,36,	,49.975328018286604,	,0.98638302353336149
9.343088125,	,0.0,	,36,	,49.984209464164998,	,0.98638302353336149
9.343088125,	,0.0,	,36,	,49.991117619040502,	,0.98638302353336149
9.343088125,	,0.0,	,36,	,49.996052210190804,	,0.98638302353336149
9.343088125,	,0.0,	,36,	,49.999013042806901,	,0.98638302353336149
9.343088125,	,0.0,	,36,	,50.0,	,0.95438288659023351
9.3508471875,	,1.9312126204744748,	,37,	,48.067800422332425,	,0.95438288659023351
9.3508471875,	,1.9312126204744748,	,37,	,48.064839589716328,	,0.95438288659023351
9.3508471875,	,1.9312126204744748,	,37,	,48.059904998566026,	,0.95438288659023351
9.3508471875,	,1.9312126204744748,	,37,	,48.052996843690522,	,0.95438288659023351
9.3508471875,	,1.9312126204744748,	,37,	,48.044115397812128,	,0.95438288659023351
9.3508471875,	,1.9312126204744748,	,37,	,48.03326101155502,	,0.95438288659023351
9.3508471875,	,1.9312126204744748,	,37,	,48.020434113431818,	,0.95438288659023351
9.3508471875,	,1.9312126204744748,	,37,	,48.005635209826416,	,0.95438288659023351
9.3587871875,	,2.897484639256824,	,38,	,47.022592866191978,	,0.95438288659023351
9.3587871875,	,2.897484639256824,	,38,	,47.003851782156779,	,0.95438288659023351
9.3587871875,	,2.897484639256824,	,38,	,46.983140678804467,	,0.71233349241911292
9.3587871875,	,2.897484639256824,	,38,	,46.960460373773877,	,0.71233349241911292
9.3587871875,	,2.897484639256824,	,38,	,46.935811762444672,	,0.71233349241911292
9.3587871875,	,2.897484639256824,	,38,	,46.909195817901875,	,0.71233349241911292
9.3587871875,	,2.897484639256824,	,38,	,46.880613590897177,	,0.71233349241911292
9.3587871875,	,2.897484639256824,	,38,	,46.850066209808176,	,0.71233349241911292
9.3670521875,	,2.897484639256824,	,39,	,46.817554880593171,	,0.71233349241911292
9.3670521875,	,3.858100044874526,	,39,	,45.822465481125867,	,0.71233349241911292
9.3670521875,	,3.858100044874526,	,39,	,45.786030183616177,	,0.71233349241911292
9.3670521875,	,3.858100044874526,	,39,	,45.747635020849373,	,0.71233349241911292
9.3670521875,	,3.858100044874526,	,39,	,45.707281508600765,	,0.83885054988449292
9.3670521875,	,3.858100044874526,	,39,	,45.664971239958078,	,0.83885054988449292
9.3670521875,	,3.858100044874526,	,39,	,45.620705885258076,	,0.83885054988449292
9.3670521875,	,3.858100044874526,	,39,	,45.574487192021181,	,0.83885054988449292
9.375053125,	,3.858100044874526,	,39,	,45.526316984882371,	,0.83885054988449292
9.375053125,	,4.8226800030648125,	,39,	,44.511617207328591,	,0.83885054988449292
9.375053125,	,4.8226800030648125,	,39,	,44.459549754385186,	,0.83885054988449292
9.375053125,	,4.8226800030648125,	,39,	,44.405536723395386,	,0.83885054988449292
9.375053125,	,4.8226800030648125,	,39,	,44.349580246701692,	,0.83885054988449292
9.375053125,	,4.8226800030648125,	,39,	,44.291682533369688,	,0.83885054988449292
9.375053125,	,4.8226800030648125,	,39,	,44.231845869101889,	,0.83885054988449292
9.375053125,	,4.8226800030648125,	,39,	,44.170072616147486,	,0.80077907303780715
9.383053125,	,4.8226800030648125,	,40,	,44.10636521320879,	,0.80077907303780715
9.383053125,	,5.787696442556208,	,40,	,43.075709735853486,	,0.80077907303780715
9.383053125,	,5.787696442556208,	,40,	,43.008141654381191,	,0.80077907303780715
9.383053125,	,5.787696442556208,	,40,	,42.938647196772692,	,0.80077907303780715
9.383053125,	,5.787696442556208,	,40,	,42.867229106550084,	,0.80077907303780715
9.383053125,	,5.787696442556208,	,40,	,42.79389020317749,	,0.80077907303780715
9.383053125,	,5.787696442556208,	,40,	,42.718633381949182,	,0.80077907303780715
9.383053125,	,5.787696442556208,	,40,	,42.641461613875492,	,0.80077907303780715
9.3910521875,	,5.787696442556208,	,41,	,42.562377945565487,	,0.80077907303780715
9.3910521875,	,6.7523784650252106,	,41,	,41.516703476638497,	,0.80077907303780715
9.3910521875,	,6.7523784650252106,	,41,	,41.433805449475386,	,0.64162291111593361
9.3910521875,	,6.7523784650252106,	,41,	,41.349005114279088,	,0.64162291111593361
9.3910521875,	,6.7523784650252106,	,41,	,41.262305818821986,	,0.64162291111593361
9.3910521875,	,6.7523784650252106,	,41,	,41.173710985843691,	,0.64162291111593361
9.3910521875,	,6.7523784650252106,	,41,	,41.083224112916291,	,0.64162291111593361
9.3910521875,	,6.7523784650252106,	,41,	,40.99084877230699,	,0.64162291111593361
9.3990540625,	,6.7523784650252106,	,43,	,40.896588610835892,	,0.64162291111593361
9.3990540625,	,8.68114899347503,	,43,	,38.871676821282676,	,0.64162291111593361
9.3990540625,	,8.68114899347503,	,43,	,38.773658256039766,	,0.64162291111593361
9.3990540625,	,8.68114899347503,	,43,	,38.673766256262269,	,0.64162291111593361
9.3990540625,	,8.68114899347503,	,43,	,38.572004765515175,	,0.64162291111593361
9.3990540625,	,8.68114899347503,	,43,	,38.468377801168174,	,0.56568378869103109
9.3990540625,	,8.68114899347503,	,43,	,38.362889454236267,	,0.56568378869103109
9.3990540625,	,8.68114899347503,	,43,	,38.255543889218771,	,0.56568378869103109
9.40705,	,8.68114899347503,	,44,	,38.14634534393457,	,0.56568378869103109
9.40705,	,9.646867375771713,	,44,	,37.069579747058889,	,0.56568378869103109
9.40705,	,9.646867375771713,	,44,	,36.956688247138985,	,0.56568378869103109
9.40705,	,9.646867375771713,	,44,	,36.841956918640889,	,0.56568378869103109
9.40705,	,9.646867375771713,	,44,	,36.725390290961393,	,0.56568378869103109
9.40705,	,9.646867375771713,	,44,	,36.606992965951292,	,0.56568378869103109
9.40705,	,9.646867375771713,	,44,	,36.486769617733991,	,0.56568378869103109
9.40705,	,9.646867375771713,	,44,	,36.364724992521886,	,0.56568378869103109
9.4148290625,	,10.611001353565857,	,45,	,35.276729930633337,	,0.48527181559291455
9.4148290625,	,10.611001353565857,	,45,	,35.151057277479936,	,0.48527181559291455
9.4148290625,	,10.611001353565857,	,45,	,35.023578016609349,	,0.48527181559291455
9.4148290625,	,10.611001353565857,	,45,	,34.894297180684035,	,0.48527181559291455
9.4148290625,	,10.611001353565857,	,45,	,34.763219873490243,	,0.48527181559291455
9.4148290625,	,10.611001353565857,	,45,	,34.630351269735144,	,0.48527181559291455
9.4148290625,	,10.611001353565857,	,45,	,34.495696614844348,	,0.48527181559291455
9.4148290625,	,10.611001353565857,	,45,	,34.359261224752842,	,0.48527181559291455
9.42282,	,12.554866426180617,	,47,	,32.277185413081085,	,0.48527181559291455
9.42282,	,12.554866426180617,	,47,	,32.137204781382586,	,0.48527181559291455
9.42282,	,12.554866426180617,	,47,	,31.995459783237884,	,0.48527181559291455
9.42282,	,12.554866426180617,	,47,	,31.851956014496686,	,0.3989775592424385
9.42282,	,12.554866426180617,	,47,	,31.706699140442282,	,0.3989775592424385
9.42282,	,12.554866426180617,	,47,	,31.559694895567084,	,0.3989775592424385
9.42282,	,12.554866426180617,	,47,	,31.410949083347184,	,0.3989775592424385
9.42282,	,12.554866426180617,	,47,	,31.26046757601268,	,0.3989775592424385
9.4310803125,	,12.554866426180617,	,49,	,31.108256314315589,	,0.3989775592424385
9.4310803125,	,14.44823891318902,	,49,	,29.060948820287184,	,0.3989775592424385
9.4310803125,	,14.44823891318902,	,49,	,28.905296145035475,	,0.3989775592424385
9.4310803125,	,14.44823891318902,	,49,	,28.747931946452876,	,0.3989775592424385
9.4310803125,	,14.44823891318902,	,49,	,28.588862437007979,	,0.3989775592424385
9.4310803125,	,14.44823891318902,	,49,	,28.428093896493582,	,0.33371001132859274
9.4310803125,	,14.44823891318902,	,49,	,28.265632671775773,	,0.33371001132859274
9.4390840625,	,14.44823891318902,	,50,	,28.101485176545776,	,0.33371001132859274
9.4390840625,	,15.409300825246309,	,50,	,26.974595979007791,	,0.33371001132859274
9.4390840625,	,15.409300825246309,	,50,	,26.80709544985449,	,0.33371001132859274
9.4390840625,	,15.409300825246309,	,50,	,26.637928289662295,	,0.33371001132859274
9.4390840625,	,15.409300825246309,	,50,	,26.46710117686079,	,0.33371001132859274
9.4390840625,	,15.409300825246309,	,50,	,26.294620855412393,	,0.33371001132859274
9.4390840625,	,15.409300825246309,	,50,	,26.12049413454459,	,0.33371001132859274
9.4390840625,	,15.409300825246309,	,50,	,25.944727888481797,	,0.33371001132859274
9.447098125,	,15.409300825246309,	,52,	,25.767329056175189,	,0.3283098271770396
9.447098125,	,17.359557114299122,	,52,	,23.638048351973673,	,0.3283098271770396
9.447098125,	,17.359557114299122,	,52,	,23.457405421559983,	,0.3283098271770396
9.447098125,	,17.359557114299122,	,52,	,23.275151107355576,	,0.3283098271770396
9.447098125,	,17.359557114299122,	,52,	,23.091292604448377,	,0.3283098271770396
9.447098125,	,17.359557114299122,	,52,	,22.905837171257176,	,0.3283098271770396
9.447098125,	,17.359557114299122,	,52,	,22.718792129244676,	,0.3283098271770396
9.447098125,	,17.359557114299122,	,52,	,22.530164862629476,	,0.3283098271770396
9.455066875,	,17.359557114299122,	,54,	,22.339962818092772,	,0.3283098271770396
9.455066875,	,18.300269742364105,	,54,	,21.207480876420494,	,0.3283098271770396
9.455066875,	,18.300269742364105,	,54,	,21.014151864466999,	,0.3283098271770396
9.455066875,	,18.300269742364105,	,54,	,20.819270786465392,	,0.047824095487598695
9.455066875,	,18.300269742364105,	,54,	,20.622845335987098,	,0.047824095487598695
9.455066875,	,18.300269742364105,	,54,	,20.424883267572692,	,0.047824095487598695
9.455066875,	,18.300269742364105,	,54,	,20.225392396425594,	,0.047824095487598695
9.455066875,	,18.300269742364105,	,54,	,20.024380598103296,	,0.047824095487598695
9.4630521875,	,18.300269742364105,	,56,	,19.821855808208394,	,0.047824095487598695
9.4630521875,	,20.2451397203857,	,56,	,17.672956044050594,	,0.047824095487598695
9.4630521875,	,20.2451397203857,	,56,	,17.467429316419299,	,0.047824095487598695
9.4630521875,	,20.2451397203857,	,56,	,17.260413761137301,	,0.047824095487598695
9.4630521875,	,20.2451397203857,	,56,	,17.051917550823504,	,0.047824095487598695
9.4630521875,	,20.2451397203857,	,56,	,16.841948916551296,	,0.047824095487598695
9.4630521875,	,20.2451397203857,	,56,	,16.630516147522897,	,0.034920584409147692
9.4630521875,	,20.2451397203857,	,56,	,16.417627590742299,	,0.034920584409147692
9.4710509375,	,20.2451397203857,	,59,	,16.203291650685003,	,0.034920584409147692
9.4710509375,	,23.149994420489623,	,59,	,13.082662088862772,	,0.034920584409147692
9.4710509375,	,23.149994420489623,	,59,	,12.865456823905877,	,0.034920584409147692
9.4710509375,	,23.149994420489623,	,59,	,12.646829730602274,	,0.034920584409147692
9.4710509375,	,23.149994420489623,	,59,	,12.426789439974581,	,0.034920584409147692
9.4710509375,	,23.149994420489623,	,59,	,12.205344638837882,	,0.034920584409147692
9.4710509375,	,23.149994420489623,	,59,	,11.982504069453075,	,0.034920584409147692
9.4710509375,	,23.149994420489623,	,59,	,11.758276529183878,	,0.034920584409147692
9.4790659375,	,23.149994420489623,	,61,	,11.532670870150678,	,-0.19464975747392788
9.4790659375,	,25.047970476149874,	,61,	,9.4077199432177245,	,-0.19464975747392788
9.4790659375,	,25.047970476149874,	,61,	,9.1793848202843229,	,-0.19464975747392788
9.4790659375,	,25.047970476149874,	,61,	,8.949698459971021,	,-0.19464975747392788
9.4790659375,	,25.047970476149874,	,61,	,8.7186699299014272,	,-0.19464975747392788
9.4790659375,	,25.047970476149874,	,61,	,8.4863083506863255,	,-0.19464975747392788
9.4790659375,	,25.047970476149874,	,61,	,8.2526228955628262,	,-0.19464975747392788
9.4790659375,	,25.047970476149874,	,61,	,8.0176227900330268,	,-0.19464975747392788
9.4870509375,	,25.047970476149874,	,63,	,7.7813173114981247,	,-0.19464975747392788
9.4870509375,	,27.010832911590523,	,63,	,5.5808533534534739,	,-0.19464975747392788
9.4870509375,	,27.010832911590523,	,63,	,5.3419651668818737,	,-0.19464975747392788
9.4870509375,	,27.010832911590523,	,63,	,5.101799747239081,	,-0.39789661691595157
9.4870509375,	,27.010832911590523,	,63,	,4.860366575843873,	,-0.39789661691595157
9.4870509375,	,27.010832911590523,	,63,	,4.6176751840657779,	,-0.39789661691595157
9.4870509375,	,27.010832911590523,	,63,	,4.3737351529447785,	,-0.39789661691595157
9.4870509375,	,27.010832911590523,	,63,	,4.1285561128149766,	,-0.39789661691595157
9.495053125,	,27.010832911590523,	,65,	,3.8821477429261755,	,-0.39789661691595157
9.495053125,	,28.93970701440619,	,65,	,1.7056456682428127,	,-0.39789661691595157
9.495053125,	,28.93970701440619,	,65,	,1.4568078703241127,	,-0.39789661691595157
9.495053125,	,28.93970701440619,	,65,	,1.2067700700449144,	,-0.39789661691595157
9.495053125,	,28.93970701440619,	,65,	,0.95554213846981284,	,-0.39789661691595157
9.495053125,	,28.93970701440619,	,65,	,0.70313399364670914,	,-0.39789661691595157
9.495053125,	,28.93970701440619,	,65,	,0.44955560021761087,	,-0.32908205863501999
9.495053125,	,28.93970701440619,	,65,	,0.1948169690229129,	,-0.32908205863501999
9.50288,	,31.058820674740748,	,67,	,-2.180185503626948,	,-0.32908205863501999
9.50288,	,31.058820674740748,	,67,	,-2.4372143950112495,	,-0.32908205863501999
9.50288,	,31.058820674740748,	,67,	,-2.6953732184027466,	,-0.32908205863501999
9.50288,	,31.058820674740748,	,67,	,-2.9546517821338512,	,-0.32908205863501999
9.50288,	,31.058820674740748,	,67,	,-3.215039850331447,	,-0.32908205863501999
9.50288,	,31.058820674740748,	,67,	,-3.4765271433191494,	,-0.32908205863501999
9.50288,	,31.058820674740748,	,67,	,-3.7391033380270464,	,-0.32908205863501999
9.50288,	,31.058820674740748,	,67,	,-4.0027580683971458,	,-0.32908205863501999
9.511103125,	,31.058820674740748,	,70,	,-4.2674809257909487,	,-0.47234668820118714
9.511103125,	,33.75683696508675,	,70,	,-7.2312777497499496,	,-0.47234668820118714
9.511103125,	,33.75683696508675,	,70,	,-7.4981054670219471,	,-0.47234668820118714
9.511103125,	,33.75683696508675,	,70,	,-7.7659698340511483,	,-0.47234668820118714
9.511103125,	,33.75683696508675,	,70,	,-8.0348602760113508,	,-0.47234668820118714
9.511103125,	,33.75683696508675,	,70,	,-8.3047661775679451,	,-0.47234668820118714
9.511103125,	,33.75683696508675,	,70,	,-8.5756768832986481,	,-0.47234668820118714
9.511103125,	,33.75683696508675,	,70,	,-8.8475816981119451,	,-0.47234668820118714
9.5190503125,	,33.75683696508675,	,72,	,-9.1204698876717494,	,-0.47234668820118714
9.5190503125,	,35.69021376749996,	,72,	,-11.327707481233357,	,-0.47234668820118714
9.5190503125,	,35.69021376749996,	,72,	,-11.602530062414065,	,-0.47234668820118714
9.5190503125,	,35.69021376749996,	,72,	,-11.87830358410266,	,-0.84647949085547047
9.5190503125,	,35.69021376749996,	,72,	,-12.155017159233459,	,-0.84647949085547047
9.5190503125,	,35.69021376749996,	,72,	,-12.432659863627062,	,-0.84647949085547047
9.5190503125,	,35.69021376749996,	,72,	,-12.711220736425361,	,-0.84647949085547047
9.5190503125,	,35.69021376749996,	,72,	,-12.990688780522863,	,-0.84647949085547047
9.5270871875,	,35.69021376749996,	,74,	,-13.271052962998461,	,-0.84647949085547047
9.5270871875,	,36.649862584113094,	,74,	,-14.511951032167893,	,-0.84647949085547047
9.5270871875,	,36.649862584113094,	,74,	,-14.794074251566492,	,-0.84647949085547047
9.5270871875,	,36.649862584113094,	,74,	,-15.077060300064996,	,-0.84647949085547047
9.5270871875,	,36.649862584113094,	,74,	,-15.360898005859195,	,-0.84647949085547047
9.5270871875,	,36.649862584113094,	,74,	,-15.645576163522293,	,-0.84647949085547047
9.5270871875,	,36.649862584113094,	,74,	,-15.931083534448895,	,-0.60567844397731974
9.5270871875,	,36.649862584113094,	,74,	,-16.217408847295395,	,-0.60567844397731974
9.53505,	,36.649862584113094,	,76,	,-16.504540798429595,	,-0.60567844397731974
9.53505,	,38.58790922628468,	,76,	,-18.730514694545679,	,-0.60567844397731974
9.53505,	,38.58790922628468,	,76,	,-19.019225884424479,	,-0.60567844397731974
9.53505,	,38.58790922628468,	,76,	,-19.308709612414578,	,-0.60567844397731974
9.53505,	,38.58790922628468,	,76,	,-19.598954450194782,	,-0.60567844397731974
9.53505,	,38.58790922628468,	,76,	,-19.889948939394682,	,-0.60567844397731974
9.53505,	,38.58790922628468,	,76,	,-20.181681592050577,	,-0.60567844397731974
9.53505,	,38.58790922628468,	,76,	,-20.474140891057377,	,-0.60567844397731974
9.543065,	,38.58790922628468,	,78,	,-20.76731529062198,	,-0.81953090522478123
9.543065,	,39.49994276723231,	,78,	,-21.973226757669313,	,-0.81953090522478123
9.543065,	,39.49994276723231,	,78,	,-22.267796608506213,	,-0.81953090522478123
9.543065,	,39.49994276723231,	,78,	,-22.563046754967612,	,-0.81953090522478123
9.543065,	,39.49994276723231,	,78,	,-22.858965541082714,	,-0.81953090522478123
9.543065,	,39.49994276723231,	,78,	,-23.155541284484713,	,-0.81953090522478123
9.543065,	,39.49994276723231,	,78,	,-23.452762276871812,	,-0.81953090522478123
9.543065,	,39.49994276723231,	,78,	,-23.750616784466914,	,-0.81953090522478123
9.550941875,	,40.47664867804892,	,80,	,-25.02579895930122,	,-0.81953090522478123
9.550941875,	,40.47664867804892,	,80,	,-25.324885196410321,	,-0.81953090522478123
9.550941875,	,40.47664867804892,	,80,	,-25.624569599197116,	,-0.81953090522478123
9.550941875,	,40.47664867804892,	,80,	,-25.924840336635114,	,-0.91096346185188182
9.550941875,	,40.47664867804892,	,80,	,-26.225685554550317,	,-0.91096346185188182
9.550941875,	,40.47664867804892,	,80,	,-26.527093376087517,	,-0.91096346185188182
9.550941875,	,40.47664867804892,	,80,	,-26.829051902182517,	,-0.91096346185188182
9.550941875,	,40.47664867804892,	,80,	,-27.131549212030116,	,-0.91096346185188182
9.55905,	,40.47664867804892,	,83,	,-27.434573363553916,	,-0.91096346185188182
9.55905,	,42.43875511940089,	,83,	,-29.700218835231389,	,-0.91096346185188182
9.55905,	,42.43875511940089,	,83,	,-30.004260761158289,	,-0.91096346185188182
9.55905,	,42.43875511940089,	,83,	,-30.308793579630489,	,-0.91096346185188182
9.55905,	,42.43875511940089,	,83,	,-30.613805268214389,	,-0.91096346185188182
9.55905,	,42.43875511940089,	,83,	,-30.91928378557089,	,-0.91096346185188182
9.55905,	,42.43875511940089,	,83,	,-31.225217071931887,	,-1.0333525263289447
9.55905,	,42.43875511940089,	,83,	,-31.531593049573587,	,-1.0333525263289447
9.56682625,	,43.45412493712731,	,84,	,-32.853769441024212,	,-1.0333525263289447
9.56682625,	,43.45412493712731,	,84,	,-33.160994498633414,	,-1.0333525263289447
9.56682625,	,43.45412493712731,	,84,	,-33.468625911406946,	,-1.0333525263289447
9.56682625,	,43.45412493712731,	,84,	,-33.776651534584083,	,-1.0333525263289447
9.56682625,	,43.45412493712731,	,84,	,-34.08505920784102,	,-1.0333525263289447
9.56682625,	,43.45412493712731,	,84,	,-34.393836755770195,	,-1.0333525263289447
9.56682625,	,43.45412493712731,	,84,	,-34.702971988363409,	,-1.0333525263289447
9.56682625,	,43.45412493712731,	,84,	,-35.012452701490673,	,-1.0333525263289447
9.57506625,	,43.45412493712731,	,86,	,-35.322266677382991,	,-1.0465171164340263
9.57506625,	,44.3642512381303,	,86,	,-36.542527986118422,	,-1.0465171164340263
9.57506625,	,44.3642512381303,	,86,	,-36.85297178209192,	,-1.0465171164340263
9.57506625,	,44.3642512381303,	,86,	,-37.163712110517672,	,-1.0465171164340263
9.57506625,	,44.3642512381303,	,86,	,-37.474736703898181,	,-1.0465171164340263
9.57506625,	,44.3642512381303,	,86,	,-37.786033283515764,	,-1.0465171164340263
9.57506625,	,44.3642512381303,	,86,	,-38.097589559915178,	,-1.0465171164340263
9.57506625,	,44.3642512381303,	,86,	,-38.409393233386709,	,-1.0465171164340263
9.583053125,	,44.3642512381303,	,88,	,-38.721431994455919,	,-1.0465171164340263
9.583053125,	,45.331568777906114,	,88,	,-40.001011064143334,	,-1.0465171164340263
9.583053125,	,45.331568777906114,	,88,	,-40.313483035345385,	,-1.0465171164340263
9.583053125,	,45.331568777906114,	,88,	,-40.626153111980223,	,-1.2297748923575273
