Time,	,RPM,	,Position,	,RPMDifferent,	,AnalogOutput
5.9560703125,	,-109.9537037037037,	,4010,	,-22.0076742825633,	,-0.46233327566388221
5.9560703125,	,-109.9537037037037,	,4010,	,-22.14106230374631,	,-0.46233327566388221
5.9560703125,	,-109.9537037037037,	,4010,	,-22.274398176009299,	,-0.46233327566388221
5.9637253125,	,-109.9537037037037,	,4005,	,-22.407681846710318,	,-0.46233327566388221
5.9637253125,	,-110.14247327459914,	,4005,	,-22.352143692337862,	,-0.46233327566388221
5.9637253125,	,-110.14247327459914,	,4005,	,-22.485322802083871,	,-0.46233327566388221
5.9637253125,	,-110.14247327459914,	,4005,	,-22.618449552476861,	,-0.476279378041089
5.9637253125,	,-110.14247327459914,	,4005,	,-22.751523890960854,	,-0.476279378041089
5.9637253125,	,-110.14247327459914,	,4005,	,-22.884545764997867,	,-0.476279378041089
5.9637253125,	,-110.14247327459914,	,4005,	,-23.017515122074869,	,-0.476279378041089
5.9637253125,	,-110.14247327459914,	,4005,	,-23.150431909697872,	,-0.476279378041089
5.9637253125,	,-110.14247327459914,	,4005,	,-23.283296075392869,	,-0.476279378041089
5.9720540625,	,-110.14247327459914,	,4000,	,-23.416107566706856,	,-0.476279378041089
5.9720540625,	,-110.91477989474309,	,4000,	,-22.776559711063911,	,-0.476279378041089
5.9720540625,	,-110.91477989474309,	,4000,	,-22.909265696341905,	,-0.476279378041089
5.9720540625,	,-110.91477989474309,	,4000,	,-23.041918850005899,	,-0.476279378041089
5.9720540625,	,-110.91477989474309,	,4000,	,-23.174519119686906,	,-0.476279378041089
5.9720540625,	,-110.91477989474309,	,4000,	,-23.307066453035915,	,-0.48311162850131273
5.9720540625,	,-110.91477989474309,	,4000,	,-23.439560797725917,	,-0.48311162850131273
5.9720540625,	,-110.91477989474309,	,4000,	,-23.572002101449911,	,-0.48311162850131273
5.9800521875,	,-110.91477989474309,	,3995,	,-23.704390311921898,	,-0.48311162850131273
5.9800521875,	,-110.91875147200939,	,3995,	,-23.832753799611609,	,-0.48311162850131273
5.9800521875,	,-110.91875147200939,	,3995,	,-23.9650356668066,	,-0.48311162850131273
5.9800521875,	,-110.91875147200939,	,3995,	,-24.097264284019602,	,-0.48311162850131273
5.9800521875,	,-110.91875147200939,	,3995,	,-24.229439599047609,	,-0.48311162850131273
5.9800521875,	,-110.91875147200939,	,3995,	,-24.361561559709614,	,-0.48311162850131273
5.9800521875,	,-110.91875147200939,	,3995,	,-24.493630113846606,	,-0.48311162850131273
5.9800521875,	,-110.91875147200939,	,3995,	,-24.625645209319615,	,-0.48311162850131273
5.98771625,	,-111.12947163251128,	,3990,	,-24.546886633510709,	,-0.5059173833929822
5.98771625,	,-111.12947163251128,	,3990,	,-24.678794655324722,	,-0.5059173833929822
5.98771625,	,-111.12947163251128,	,3990,	,-24.810649062186727,	,-0.5059173833929822
5.98771625,	,-111.12947163251128,	,3990,	,-24.942449802041708,	,-0.5059173833929822
5.98771625,	,-111.12947163251128,	,3990,	,-25.074196822857701,	,-0.5059173833929822
5.98771625,	,-111.12947163251128,	,3990,	,-25.205890072621727,	,-0.5059173833929822
5.98771625,	,-111.12947163251128,	,3990,	,-25.337529499343717,	,-0.5059173833929822
5.98771625,	,-111.12947163251128,	,3990,	,-25.469115051055738,	,-0.5059173833929822
5.996054375,	,-111.12947163251128,	,3985,	,-25.600646675808733,	,-0.5059173833929822
5.996054375,	,-111.89018267941177,	,3985,	,-24.971413274776239,	,-0.5059173833929822
5.996054375,	,-111.89018267941177,	,3985,	,-25.102836889853251,	,-0.5059173833929822
5.996054375,	,-111.89018267941177,	,3985,	,-25.234206422256221,	,-0.51332234886337103
5.996054375,	,-111.89018267941177,	,3985,	,-25.365521820121245,	,-0.51332234886337103
5.996054375,	,-111.89018267941177,	,3985,	,-25.496783031608231,	,-0.51332234886337103
5.996054375,	,-111.89018267941177,	,3985,	,-25.627990004896219,	,-0.51332234886337103
6.0037484375,	,-111.89018267941177,	,3979,	,-25.759142688188234,	,-0.51332234886337103
6.0037484375,	,-113.03616776958447,	,3979,	,-24.744255939534526,	,-0.51332234886337103
6.0037484375,	,-113.03616776958447,	,3979,	,-24.875299887522516,	,-0.51332234886337103
6.0037484375,	,-113.03616776958447,	,3979,	,-25.006289390248526,	,-0.51332234886337103
6.0037484375,	,-113.03616776958447,	,3979,	,-25.137224395998544,	,-0.51332234886337103
6.0037484375,	,-113.03616776958447,	,3979,	,-25.268104853081525,	,-0.51332234886337103
6.0037484375,	,-113.03616776958447,	,3979,	,-25.398930709827539,	,-0.51332234886337103
6.0037484375,	,-113.03616776958447,	,3979,	,-25.529701914588514,	,-0.51833045655524235
6.0037484375,	,-113.03616776958447,	,3979,	,-25.660418415739542,	,-0.51833045655524235
6.012054375,	,-113.03616776958447,	,3974,	,-25.791080161674529,	,-0.51833045655524235
6.012054375,	,-112.85530430781718,	,3974,	,-26.102550562578827,	,-0.51833045655524235
6.012054375,	,-112.85530430781718,	,3974,	,-26.233102643353831,	,-0.51833045655524235
6.012054375,	,-112.85530430781718,	,3974,	,-26.363599814229829,	,-0.51833045655524235
6.012054375,	,-112.85530430781718,	,3974,	,-26.494042023686816,	,-0.51833045655524235
6.012054375,	,-112.85530430781718,	,3974,	,-26.624429220228834,	,-0.51833045655524235
6.012054375,	,-112.85530430781718,	,3974,	,-26.754761352380811,	,-0.51833045655524235
6.012054375,	,-112.85530430781718,	,3974,	,-26.88503836868982,	,-0.51833045655524235
6.02007125,	,-112.85530430781718,	,3969,	,-27.015260217724816,	,-0.5507534373258729
6.02007125,	,-112.8536510597663,	,3969,	,-27.147080096126686,	,-0.5507534373258729
6.02007125,	,-112.8536510597663,	,3969,	,-27.277191456405703,	,-0.5507534373258729
6.02007125,	,-112.8536510597663,	,3969,	,-27.407247495248683,	,-0.5507534373258729
6.02007125,	,-112.8536510597663,	,3969,	,-27.537248161308682,	,-0.5507534373258729
6.02007125,	,-112.8536510597663,	,3969,	,-27.667193403266694,	,-0.5507534373258729
6.02007125,	,-112.8536510597663,	,3969,	,-27.797083169819686,	,-0.5507534373258729
6.02007125,	,-112.8536510597663,	,3969,	,-27.926917409690688,	,-0.5507534373258729
6.0280553125,	,-112.8536510597663,	,3964,	,-28.056696071621687,	,-0.5507534373258729
6.0280553125,	,-112.85254892130867,	,3964,	,-28.187521242838315,	,-0.5507534373258729
6.0280553125,	,-112.85254892130867,	,3964,	,-28.317188595210339,	,-0.5507534373258729
6.0280553125,	,-112.85254892130867,	,3964,	,-28.446800216006338,	,-0.56949551176384783
6.0280553125,	,-112.85254892130867,	,3964,	,-28.576356054056347,	,-0.56949551176384783
6.0280553125,	,-112.85254892130867,	,3964,	,-28.705856058215332,	,-0.56949551176384783
6.0280553125,	,-112.85254892130867,	,3964,	,-28.835300177357325,	,-0.56949551176384783
6.0280553125,	,-112.85254892130867,	,3964,	,-28.964688360380322,	,-0.56949551176384783
6.036054375,	,-112.85254892130867,	,3958,	,-29.094020556204342,	,-0.56949551176384783
6.036054375,	,-113.6844255227316,	,3958,	,-28.39142011234739,	,-0.56949551176384783
6.036054375,	,-113.6844255227316,	,3958,	,-28.520640180620404,	,-0.56949551176384783
6.036054375,	,-113.6844255227316,	,3958,	,-28.649804108584391,	,-0.56949551176384783
6.036054375,	,-113.6844255227316,	,3958,	,-28.778911845249382,	,-0.56949551176384783
6.036054375,	,-113.6844255227316,	,3958,	,-28.907963339644397,	,-0.56949551176384783
6.036054375,	,-113.6844255227316,	,3958,	,-29.036958540823377,	,-0.57413131123328265
6.036054375,	,-113.6844255227316,	,3958,	,-29.165897397859396,	,-0.57413131123328265
6.0440540625,	,-113.6844255227316,	,3952,	,-29.294779859850394,	,-0.57413131123328265
6.0440540625,	,-114.78482848409634,	,3952,	,-28.323202914551658,	,-0.57413131123328265
6.0440540625,	,-114.78482848409634,	,3952,	,-28.451972433832665,	,-0.57413131123328265
6.0440540625,	,-114.78482848409634,	,3952,	,-28.580685405492673,	,-0.57413131123328265
6.0440540625,	,-114.78482848409634,	,3952,	,-28.709341778718667,	,-0.57413131123328265
6.0440540625,	,-114.78482848409634,	,3952,	,-28.837941502718664,	,-0.57413131123328265
6.0440540625,	,-114.78482848409634,	,3952,	,-28.966484526723676,	,-0.57413131123328265
6.05159625,	,-114.78482848409634,	,3946,	,-29.094970799986655,	,-0.57413131123328265
6.05159625,	,-115.907319782681,	,3946,	,-28.100908973198997,	,-0.57413131123328265
6.05159625,	,-115.907319782681,	,3946,	,-28.229281592828002,	,-0.55955825276226934
6.05159625,	,-115.907319782681,	,3946,	,-28.357597309609005,	,-0.55955825276226934
6.05159625,	,-115.907319782681,	,3946,	,-28.485856072885994,	,-0.55955825276226934
6.05159625,	,-115.907319782681,	,3946,	,-28.614057832024017,	,-0.55955825276226934
6.05159625,	,-115.907319782681,	,3946,	,-28.742202536410005,	,-0.55955825276226934
6.05159625,	,-115.907319782681,	,3946,	,-28.870290135455988,	,-0.55955825276226934
6.059793125,	,-115.907319782681,	,3941,	,-28.998320578594999,	,-0.55955825276226934
6.059793125,	,-116.71569509592119,	,3941,	,-28.317918502040797,	,-0.55955825276226934
6.059793125,	,-116.71569509592119,	,3941,	,-28.445834481753806,	,-0.55955825276226934
6.059793125,	,-116.71569509592119,	,3941,	,-28.57369315399383,	,-0.55955825276226934
6.059793125,	,-116.71569509592119,	,3941,	,-28.701494468283798,	,-0.55955825276226934
6.059793125,	,-116.71569509592119,	,3941,	,-28.829238374170799,	,-0.5846960987949229
6.059793125,	,-116.71569509592119,	,3941,	,-28.956924821222813,	,-0.5846960987949229
6.059793125,	,-116.71569509592119,	,3941,	,-29.084553759031806,	,-0.5846960987949229
6.0677871875,	,-116.71569509592119,	,3935,	,-29.212125137210805,	,-0.5846960987949229
6.0677871875,	,-117.61098587830674,	,3935,	,-28.444348123012276,	,-0.5846960987949229
6.0677871875,	,-117.61098587830674,	,3935,	,-28.571804230867258,	,-0.5846960987949229
6.0677871875,	,-117.61098587830674,	,3935,	,-28.699202628071276,	,-0.5846960987949229
6.0677871875,	,-117.61098587830674,	,3935,	,-28.826543264329246,	,-0.5846960987949229
6.0677871875,	,-117.61098587830674,	,3935,	,-28.953826089370267,	,-0.5846960987949229
6.0677871875,	,-117.61098587830674,	,3935,	,-29.08105105294527,	,-0.5846960987949229
6.0677871875,	,-117.61098587830674,	,3935,	,-29.208218104826244,	,-0.5846960987949229
6.0677871875,	,-117.61098587830674,	,3935,	,-29.335327194811271,	,-0.5953567258874779
6.0760503125,	,-117.61098587830674,	,3929,	,-29.462378272719263,	,-0.5953567258874779
6.0760503125,	,-118.64526638846523,	,3929,	,-28.555090778233776,	,-0.5953567258874779
6.0760503125,	,-118.64526638846523,	,3929,	,-28.682025681536786,	,-0.5953567258874779
6.0760503125,	,-118.64526638846523,	,3929,	,-28.808902422357775,	,-0.5953567258874779
6.0760503125,	,-118.64526638846523,	,3929,	,-28.935720950608768,	,-0.5953567258874779
6.0760503125,	,-118.64526638846523,	,3929,	,-29.062481216222764,	,-0.5953567258874779
6.0760503125,	,-118.64526638846523,	,3929,	,-29.189183169156749,	,-0.5953567258874779
6.0760503125,	,-118.64526638846523,	,3929,	,-29.315826759391754,	,-0.5953567258874779
6.0840540625,	,-118.64526638846523,	,3923,	,-29.442411936930782,	,-0.5953567258874779
6.0840540625,	,-119.59818145660336,	,3923,	,-28.616023583661644,	,-0.58209383710389362
6.0840540625,	,-119.59818145660336,	,3923,	,-28.742491785909664,	,-0.58209383710389362
6.0840540625,	,-119.59818145660336,	,3923,	,-28.868901425608641,	,-0.58209383710389362
6.0840540625,	,-119.59818145660336,	,3923,	,-28.995252452854658,	,-0.58209383710389362
6.0840540625,	,-119.59818145660336,	,3923,	,-29.121544817766647,	,-0.58209383710389362
6.0840540625,	,-119.59818145660336,	,3923,	,-29.247778470485656,	,-0.58209383710389362
6.0840540625,	,-119.59818145660336,	,3923,	,-29.373953361176632,	,-0.58209383710389362
6.0920521875,	,-119.59818145660336,	,3916,	,-29.500069440028653,	,-0.58209383710389362
6.0920521875,	,-122.20983283956231,	,3916,	,-27.014475274292678,	,-0.58209383710389362
6.0920521875,	,-122.20983283956231,	,3916,	,-27.140473580122702,	,-0.58209383710389362
6.0920521875,	,-122.20983283956231,	,3916,	,-27.266412924817686,	,-0.56774950424898318
6.0920521875,	,-122.20983283956231,	,3916,	,-27.392293258656693,	,-0.56774950424898318
6.0920521875,	,-122.20983283956231,	,3916,	,-27.518114531946694,	,-0.56774950424898318
6.0920521875,	,-122.20983283956231,	,3916,	,-27.643876695013674,	,-0.56774950424898318
6.099818125,	,-122.20983283956231,	,3910,	,-27.769579698209711,	,-0.56774950424898318
6.099818125,	,-123.59780910813258,	,3910,	,-26.50724722333841,	,-0.56774950424898318
6.099818125,	,-123.59780910813258,	,3910,	,-26.632831757938405,	,-0.56774950424898318
6.099818125,	,-123.59780910813258,	,3910,	,-26.758356983860423,	,-0.56774950424898318
6.099818125,	,-123.59780910813258,	,3910,	,-26.883822851549425,	,-0.56774950424898318
6.099818125,	,-123.59780910813258,	,3910,	,-27.009229311473419,	,-0.56774950424898318
6.099818125,	,-123.59780910813258,	,3910,	,-27.134576314123407,	,-0.56774950424898318
6.099818125,	,-123.59780910813258,	,3910,	,-27.259863810015432,	,-0.58711558625690763
6.1076471875,	,-123.59780910813258,	,3904,	,-27.385091749686424,	,-0.58711558625690763
6.1076471875,	,-124.55245749421094,	,3904,	,-26.555611697621075,	,-0.58711558625690763
6.1076471875,	,-124.55245749421094,	,3904,	,-26.680720376562064,	,-0.58711558625690763
6.1076471875,	,-124.55245749421094,	,3904,	,-26.805769351039046,	,-0.58711558625690763
6.1076471875,	,-124.55245749421094,	,3904,	,-26.93075857168607,	,-0.58711558625690763
6.1076471875,	,-124.55245749421094,	,3904,	,-27.05568798915705,	,-0.58711558625690763
6.1076471875,	,-124.55245749421094,	,3904,	,-27.18055755413404,	,-0.58711558625690763
6.1076471875,	,-124.55245749421094,	,3904,	,-27.305367217319045,	,-0.58711558625690763
6.1076471875,	,-124.55245749421094,	,3904,	,-27.430116929440075,	,-0.58711558625690763
6.1160703125,	,-124.55245749421094,	,3897,	,-27.554806641248049,	,-0.59858598348148506
6.1160703125,	,-127.31419316348101,	,3897,	,-24.917700634246984,	,-0.59858598348148506
6.1160703125,	,-127.31419316348101,	,3897,	,-25.042270197774997,	,-0.59858598348148506
6.1160703125,	,-127.31419316348101,	,3897,	,-25.166779613383994,	,-0.59858598348148506
6.1160703125,	,-127.31419316348101,	,3897,	,-25.291228831919994,	,-0.59858598348148506
6.1160703125,	,-127.31419316348101,	,3897,	,-25.41561780425198,	,-0.59858598348148506
6.1160703125,	,-127.31419316348101,	,3897,	,-25.539946481273006,	,-0.59858598348148506
6.1235871875,	,-127.31419316348101,	,3891,	,-25.664214813900998,	,-0.59858598348148506
6.1235871875,	,-128.59263996882837,	,3891,	,-24.509975947728634,	,-0.59858598348148506
6.1235871875,	,-128.59263996882837,	,3891,	,-24.634123444415621,	,-0.59858598348148506
6.1235871875,	,-128.59263996882837,	,3891,	,-24.758210449603638,	,-0.59858598348148506
6.1235871875,	,-128.59263996882837,	,3891,	,-24.882236914303633,	,-0.55007885906367293
6.1235871875,	,-128.59263996882837,	,3891,	,-25.006202789552646,	,-0.55007885906367293
6.1235871875,	,-128.59263996882837,	,3891,	,-25.130108026411648,	,-0.55007885906367293
6.1235871875,	,-128.59263996882837,	,3891,	,-25.253952575964632,	,-0.55007885906367293
6.131779375,	,-128.59263996882837,	,3884,	,-25.377736389318613,	,-0.55007885906367293
6.131779375,	,-130.3942470058221,	,3884,	,-23.699852380612896,	,-0.55007885906367293
6.131779375,	,-130.3942470058221,	,3884,	,-23.823514574990895,	,-0.55007885906367293
6.131779375,	,-130.3942470058221,	,3884,	,-23.947115886638898,	,-0.55007885906367293
6.131779375,	,-130.3942470058221,	,3884,	,-24.070656266761887,	,-0.55007885906367293
6.131779375,	,-130.3942470058221,	,3884,	,-24.194135666585908,	,-0.55007885906367293
6.131779375,	,-130.3942470058221,	,3884,	,-24.317554037365881,	,-0.56795492987591489
6.131779375,	,-130.3942470058221,	,3884,	,-24.440911330375883,	,-0.56795492987591489
6.13977125,	,-130.3942470058221,	,3877,	,-24.564207496918897,	,-0.56795492987591489
6.13977125,	,-132.33097449749093,	,3877,	,-22.750714996648071,	,-0.56795492987591489
6.13977125,	,-132.33097449749093,	,3877,	,-22.873888764251063,	,-0.56795492987591489
6.13977125,	,-132.33097449749093,	,3877,	,-22.997001259433063,	,-0.56795492987591489
6.13977125,	,-132.33097449749093,	,3877,	,-23.12005243358908,	,-0.56795492987591489
6.13977125,	,-132.33097449749093,	,3877,	,-23.243042238142067,	,-0.56795492987591489
6.13977125,	,-132.33097449749093,	,3877,	,-23.365970624537084,	,-0.56795492987591489
6.13977125,	,-132.33097449749093,	,3877,	,-23.488837544244063,	,-0.56795492987591489
6.1477753125,	,-132.33097449749093,	,3870,	,-23.611642948757066,	,-0.56795492987591489
6.1477753125,	,-135.23865275254127,	,3870,	,-20.826708534543741,	,-0.51154020365160702
6.1477753125,	,-135.23865275254127,	,3870,	,-20.949390763246726,	,-0.51154020365160702
6.1477753125,	,-135.23865275254127,	,3870,	,-21.072011331384715,	,-0.51154020365160702
6.1477753125,	,-135.23865275254127,	,3870,	,-21.194570190548717,	,-0.51154020365160702
6.1477753125,	,-135.23865275254127,	,3870,	,-21.317067292352732,	,-0.51154020365160702
6.1477753125,	,-135.23865275254127,	,3870,	,-21.439502588437733,	,-0.51154020365160702
6.1477753125,	,-135.23865275254127,	,3870,	,-21.561876030468738,	,-0.51154020365160702
6.1557090625,	,-135.23865275254127,	,3863,	,-21.68418757013373,	,-0.51154020365160702
6.1557090625,	,-136.9714691805754,	,3863,	,-20.073620731112584,	,-0.51154020365160702
6.1557090625,	,-136.9714691805754,	,3863,	,-20.195808321211587,	,-0.51154020365160702
6.1557090625,	,-136.9714691805754,	,3863,	,-20.31793386415859,	,-0.51154020365160702
6.1557090625,	,-136.9714691805754,	,3863,	,-20.439997311739603,	,-0.5403880877394539
6.1557090625,	,-136.9714691805754,	,3863,	,-20.561998615766583,	,-0.5403880877394539
6.1557090625,	,-136.9714691805754,	,3863,	,-20.683937728075591,	,-0.5403880877394539
6.1557090625,	,-136.9714691805754,	,3863,	,-20.805814600526588,	,-0.5403880877394539
6.1557090625,	,-136.9714691805754,	,3863,	,-20.9276291850056,	,-0.5403880877394539
6.164054375,	,-136.9714691805754,	,3856,	,-21.049381433420592,	,-0.5403880877394539
6.164054375,	,-138.88866283312254,	,3856,	,-19.253877645158468,	,-0.5403880877394539
6.164054375,	,-138.88866283312254,	,3856,	,-19.375505077273459,	,-0.5403880877394539
6.164054375,	,-138.88866283312254,	,3856,	,-19.497070029201467,	,-0.5403880877394539
6.164054375,	,-138.88866283312254,	,3856,	,-19.618572452950474,	,-0.5403880877394539
6.164054375,	,-138.88866283312254,	,3856,	,-19.740012300553445,	,-0.53385331114599499
6.164054375,	,-138.88866283312254,	,3856,	,-19.861389524067448,	,-0.53385331114599499
6.1717303125,	,-138.88866283312254,	,3849,	,-19.982704075575469,	,-0.53385331114599499
6.1717303125,	,-141.05436933420043,	,3849,	,-17.93824940610557,	,-0.53385331114599499
6.1717303125,	,-141.05436933420043,	,3849,	,-18.059438469944553,	,-0.53385331114599499
6.1717303125,	,-141.05436933420043,	,3849,	,-18.180564718173571,	,-0.53385331114599499
6.1717303125,	,-141.05436933420043,	,3849,	,-18.301628102971563,	,-0.53385331114599499
6.1717303125,	,-141.05436933420043,	,3849,	,-18.422628576546572,	,-0.53385331114599499
6.1717303125,	,-141.05436933420043,	,3849,	,-18.543566091127587,	,-0.53385331114599499
6.1717303125,	,-141.05436933420043,	,3849,	,-18.664440598971566,	,-0.53385331114599499
6.1717303125,	,-141.05436933420043,	,3849,	,-18.785252052358572,	,-0.53385331114599499
6.180068125,	,-141.05436933420043,	,3842,	,-18.906000403594561,	,-0.52909197777372396
6.180068125,	,-142.4857824100098,	,3842,	,-17.595272529200201,	,-0.52909197777372396
6.180068125,	,-142.4857824100098,	,3842,	,-17.71589453315022,	,-0.52909197777372396
6.180068125,	,-142.4857824100098,	,3842,	,-17.836453292015193,	,-0.52909197777372396
6.180068125,	,-142.4857824100098,	,3842,	,-17.956948758200213,	,-0.52909197777372396
6.180068125,	,-142.4857824100098,	,3842,	,-18.077380884136204,	,-0.52909197777372396
6.180068125,	,-142.4857824100098,	,3842,	,-18.197749622278195,	,-0.52909197777372396
6.180068125,	,-142.4857824100098,	,3842,	,-18.318054925106225,	,-0.52909197777372396
6.188054375,	,-142.4857824100098,	,3835,	,-18.438296745126195,	,-0.52909197777372396
6.188054375,	,-144.67592592592592,	,3835,	,-16.36833151895209,	,-0.52909197777372396
6.188054375,	,-144.67592592592592,	,3835,	,-16.488446230972073,	,-0.52909197777372396
6.188054375,	,-144.67592592592592,	,3835,	,-16.608497317850066,	,-0.49646048994471931
6.188054375,	,-144.67592592592592,	,3835,	,-16.728484732191077,	,-0.49646048994471931
6.188054375,	,-144.67592592592592,	,3835,	,-16.848408426628083,	,-0.49646048994471931
6.188054375,	,-144.67592592592592,	,3835,	,-16.968268353816057,	,-0.49646048994471931
6.19573125,	,-144.67592592592592,	,3829,	,-17.088064466435071,	,-0.49646048994471931
6.19573125,	,-144.6888782180841,	,3829,	,-17.194844425034887,	,-0.49646048994471931
6.19573125,	,-144.6888782180841,	,3829,	,-17.314512766662887,	,-0.49646048994471931
6.19573125,	,-144.6888782180841,	,3829,	,-17.434117151917889,	,-0.49646048994471931
6.19573125,	,-144.6888782180841,	,3829,	,-17.553657533581884,	,-0.49646048994471931
6.19573125,	,-144.6888782180841,	,3829,	,-17.673133864461903,	,-0.49646048994471931
6.19573125,	,-144.6888782180841,	,3829,	,-17.792546097390897,	,-0.49646048994471931
6.19573125,	,-144.6888782180841,	,3829,	,-17.911894185226885,	,-0.54617282415734625
6.203709375,	,-144.6888782180841,	,3822,	,-18.031178080852897,	,-0.54617282415734625
6.203709375,	,-146.86884322427355,	,3822,	,-15.970432730988449,	,-0.54617282415734625
6.203709375,	,-146.86884322427355,	,3822,	,-16.089588100946457,	,-0.54617282415734625
6.203709375,	,-146.86884322427355,	,3822,	,-16.208679137495466,	,-0.54617282415734625
6.203709375,	,-146.86884322427355,	,3822,	,-16.327705793622442,	,-0.54617282415734625
6.203709375,	,-146.86884322427355,	,3822,	,-16.446668022335444,	,-0.54617282415734625
6.203709375,	,-146.86884322427355,	,3822,	,-16.565565776672457,	,-0.54617282415734625
6.203709375,	,-146.86884322427355,	,3822,	,-16.684399009691447,	,-0.54617282415734625
6.203709375,	,-146.86884322427355,	,3822,	,-16.803167674481443,	,-0.54617282415734625
6.212063125,	,-146.86884322427355,	,3815,	,-16.921871724153448,	,-0.54617282415734625
6.212063125,	,-148.54023649968792,	,3815,	,-15.369117836431087,	,-0.48915561257780638
6.212063125,	,-148.54023649968792,	,3815,	,-15.487692515305071,	,-0.48915561257780638
6.212063125,	,-148.54023649968792,	,3815,	,-15.606202438551094,	,-0.48915561257780638
6.212063125,	,-148.54023649968792,	,3815,	,-15.724647559382078,	,-0.48915561257780638
6.212063125,	,-148.54023649968792,	,3815,	,-15.84302783103908,	,-0.48915561257780638
6.212063125,	,-148.54023649968792,	,3815,	,-15.961343206786069,	,-0.48915561257780638
6.21962,	,-148.54023649968792,	,3808,	,-16.079593639914066,	,-0.48915561257780638
6.21962,	,-150.8048757101378,	,3808,	,-13.933139873291196,	,-0.48915561257780638
6.21962,	,-150.8048757101378,	,3808,	,-14.051260281158221,	,-0.48915561257780638
6.21962,	,-150.8048757101378,	,3808,	,-14.169315606434196,	,-0.48915561257780638
6.21962,	,-150.8048757101378,	,3808,	,-14.287305802511213,	,-0.48915561257780638
6.21962,	,-150.8048757101378,	,3808,	,-14.405230822810211,	,-0.49704628994784666
6.21962,	,-150.8048757101378,	,3808,	,-14.523090620775207,	,-0.49704628994784666
6.21962,	,-150.8048757101378,	,3808,	,-14.640885149877192,	,-0.49704628994784666
6.22770125,	,-150.8048757101378,	,3802,	,-14.758614363613191,	,-0.49704628994784666
6.22770125,	,-150.740203245625,	,3802,	,-14.940950680018005,	,-0.49704628994784666
6.22770125,	,-150.740203245625,	,3802,	,-15.058549123614995,	,-0.49704628994784666
6.22770125,	,-150.740203245625,	,3802,	,-15.176082112490008,	,-0.49704628994784666
6.22770125,	,-150.740203245625,	,3802,	,-15.293549600243011,	,-0.49704628994784666
6.22770125,	,-150.740203245625,	,3802,	,-15.410951540499013,	,-0.49704628994784666
6.22770125,	,-150.740203245625,	,3802,	,-15.528287886910988,	,-0.49704628994784666
6.22770125,	,-150.740203245625,	,3802,	,-15.645558593157006,	,-0.53374356620118324
6.22770125,	,-150.740203245625,	,3802,	,-15.762763612938016,	,-0.53374356620118324
6.236054375,	,-150.740203245625,	,3795,	,-15.879902899985012,	,-0.53374356620118324
6.236054375,	,-151.4272226722239,	,3795,	,-15.309956981454093,	,-0.53374356620118324
6.236054375,	,-151.4272226722239,	,3795,	,-15.426964664324089,	,-0.53374356620118324
6.236054375,	,-151.4272226722239,	,3795,	,-15.543906475803084,	,-0.53374356620118324
6.236054375,	,-151.4272226722239,	,3795,	,-15.660782369724075,	,-0.53374356620118324
6.236054375,	,-151.4272226722239,	,3795,	,-15.777592299948083,	,-0.53374356620118324
6.236054375,	,-151.4272226722239,	,3795,	,-15.894336220358099,	,-0.53374356620118324
6.236054375,	,-151.4272226722239,	,3795,	,-16.011014084867099,	,-0.53374356620118324
6.244069375,	,-151.4272226722239,	,3788,	,-16.127625847412105,	,-0.53420783725656096
6.244069375,	,-152.01737520113136,	,3788,	,-15.654018933048633,	,-0.53420783725656096
6.244069375,	,-152.01737520113136,	,3788,	,-15.770498353581644,	,-0.53420783725656096
6.244069375,	,-152.01737520113136,	,3788,	,-15.886911534119662,	,-0.53420783725656096
6.244069375,	,-152.01737520113136,	,3788,	,-16.00325842870464,	,-0.53420783725656096
6.244069375,	,-152.01737520113136,	,3788,	,-16.11953899140363,	,-0.53420783725656096
6.244069375,	,-152.01737520113136,	,3788,	,-16.235753176311647,	,-0.53420783725656096
6.244069375,	,-152.01737520113136,	,3788,	,-16.35190093754963,	,-0.53420783725656096
6.253899375,	,-151.69240786653933,	,3782,	,-16.792949563855672,	,-0.54605207327938465
6.253899375,	,-151.69240786653933,	,3782,	,-16.908964340219654,	,-0.54605207327938465
6.253899375,	,-151.69240786653933,	,3782,	,-17.024912555431683,	,-0.54605207327938465
6.253899375,	,-151.69240786653933,	,3782,	,-17.140794163716691,	,-0.54605207327938465
6.253899375,	,-151.69240786653933,	,3782,	,-17.256609119327692,	,-0.54605207327938465
6.253899375,	,-151.69240786653933,	,3782,	,-17.372357376542681,	,-0.54605207327938465
6.2600584375,	,-151.69240786653933,	,3775,	,-17.488038889665688,	,-0.54605207327938465
6.2600584375,	,-154.1032766449983,	,3775,	,-15.192784834568698,	,-0.54605207327938465
6.2600584375,	,-154.1032766449983,	,3775,	,-15.308332722527695,	,-0.54605207327938465
6.2600584375,	,-154.1032766449983,	,3775,	,-15.423813729464712,	,-0.54605207327938465
6.2600584375,	,-154.1032766449983,	,3775,	,-15.539227809791726,	,-0.54605207327938465
6.2600584375,	,-154.1032766449983,	,3775,	,-15.6545749179447,	,-0.52110089128805048
6.2600584375,	,-154.1032766449983,	,3775,	,-15.769855008386713,	,-0.52110089128805048
6.2674584375,	,-154.1032766449983,	,3769,	,-15.885068035606707,	,-0.52110089128805048
6.2674584375,	,-154.7981812664934,	,3769,	,-15.305309332624603,	,-0.52110089128805048
