Time,	,Position,	,AnalogVolt,	,Error
8.927466875,	,-226,	,0.1554504315251556,	,-15
8.927466875,	,-226,	,0.1554504315251556,	,-15
8.927466875,	,-226,	,0.1554504315251556,	,-15
8.927466875,	,-226,	,0.1554504315251556,	,-15
8.927466875,	,-226,	,0.1554504315251556,	,-15
8.9354159375,	,-225,	,0.1554504315251556,	,-16
8.9354159375,	,-225,	,0.1554504315251556,	,-15
8.9354159375,	,-225,	,0.1554504315251556,	,-15
8.9354159375,	,-225,	,0.1554504315251556,	,-15
8.9354159375,	,-225,	,0.1554504315251556,	,-15
8.9354159375,	,-225,	,0.13560233378410336,	,-15
8.9354159375,	,-225,	,0.13560233378410336,	,-16
8.9354159375,	,-225,	,0.13560233378410336,	,-16
8.9354159375,	,-225,	,0.13560233378410336,	,-16
8.944046875,	,-223,	,0.13560233378410336,	,-16
8.944046875,	,-223,	,0.13560233378410336,	,-14
8.944046875,	,-223,	,0.13560233378410336,	,-14
8.944046875,	,-223,	,0.13560233378410336,	,-14
8.944046875,	,-223,	,0.13560233378410336,	,-15
8.944046875,	,-223,	,0.13560233378410336,	,-15
8.944046875,	,-223,	,0.13560233378410336,	,-15
8.951355,	,-222,	,0.135767303943634,	,-15
8.951355,	,-222,	,0.135767303943634,	,-14
8.951355,	,-222,	,0.135767303943634,	,-14
8.951355,	,-222,	,0.135767303943634,	,-15
8.951355,	,-222,	,0.135767303943634,	,-15
8.951355,	,-222,	,0.135767303943634,	,-15
8.951355,	,-222,	,0.135767303943634,	,-15
8.951355,	,-222,	,0.135767303943634,	,-15
8.951355,	,-222,	,0.135767303943634,	,-15
8.9600459375,	,-221,	,0.135767303943634,	,-16
8.9600459375,	,-221,	,0.1359173181056976,	,-15
8.9600459375,	,-221,	,0.1359173181056976,	,-15
8.9600459375,	,-221,	,0.1359173181056976,	,-15
8.9600459375,	,-221,	,0.1359173181056976,	,-15
8.9600459375,	,-221,	,0.1359173181056976,	,-15
8.9600459375,	,-221,	,0.1359173181056976,	,-15
8.9673059375,	,-220,	,0.1359173181056976,	,-16
8.9673059375,	,-220,	,0.1359173181056976,	,-15
8.9673059375,	,-220,	,0.1359173181056976,	,-15
8.9673059375,	,-220,	,0.1359173181056976,	,-15
8.9673059375,	,-220,	,0.13606732153892515,	,-15
8.9673059375,	,-220,	,0.13606732153892515,	,-15
8.9673059375,	,-220,	,0.13606732153892515,	,-16
8.9673059375,	,-220,	,0.13606732153892515,	,-16
8.975483125,	,-218,	,0.13606732153892515,	,-16
8.975483125,	,-218,	,0.13606732153892515,	,-14
8.975483125,	,-218,	,0.13606732153892515,	,-14
8.975483125,	,-218,	,0.13606732153892515,	,-14
8.975483125,	,-218,	,0.13606732153892515,	,-14
8.975483125,	,-218,	,0.13606732153892515,	,-15
8.975483125,	,-218,	,0.13606732153892515,	,-15
8.975483125,	,-218,	,0.13623232030868526,	,-15
8.975483125,	,-218,	,0.13623232030868526,	,-15
8.9835309375,	,-217,	,0.13623232030868526,	,-14
8.9835309375,	,-217,	,0.13623232030868526,	,-14
8.9835309375,	,-217,	,0.13623232030868526,	,-15
8.9835309375,	,-217,	,0.13623232030868526,	,-15
8.9835309375,	,-217,	,0.13623232030868526,	,-15
8.9835309375,	,-217,	,0.13623232030868526,	,-15
8.9835309375,	,-217,	,0.13623232030868526,	,-15
8.99138875,	,-216,	,0.13623232030868526,	,-15
8.99138875,	,-216,	,0.13623232030868526,	,-15
8.99138875,	,-216,	,0.1363973190784454,	,-15
8.99138875,	,-216,	,0.1363973190784454,	,-15
8.99138875,	,-216,	,0.1363973190784454,	,-15
8.99138875,	,-216,	,0.1363973190784454,	,-15
8.99138875,	,-216,	,0.1363973190784454,	,-15
8.99138875,	,-216,	,0.1363973190784454,	,-16
8.9994728125,	,-215,	,0.1363973190784454,	,-16
8.9994728125,	,-215,	,0.1363973190784454,	,-15
8.9994728125,	,-215,	,0.1363973190784454,	,-15
8.9994728125,	,-215,	,0.1363973190784454,	,-15
8.9994728125,	,-215,	,0.1363973190784454,	,-15
8.9994728125,	,-215,	,0.1365623214244842,	,-15
8.9994728125,	,-215,	,0.1365623214244842,	,-16
8.9994728125,	,-215,	,0.1365623214244842,	,-16
9.0073190625,	,-213,	,0.1365623214244842,	,-16
9.0073190625,	,-213,	,0.1365623214244842,	,-14
9.0073190625,	,-213,	,0.1365623214244842,	,-14
9.0073190625,	,-213,	,0.1365623214244842,	,-14
9.0073190625,	,-213,	,0.1365623214244842,	,-15
9.0073190625,	,-213,	,0.1365623214244842,	,-15
9.0073190625,	,-213,	,0.1365623214244842,	,-15
9.0073190625,	,-213,	,0.13671233558654783,	,-15
9.0073190625,	,-213,	,0.13671233558654783,	,-15
9.01605,	,-212,	,0.13671233558654783,	,-15
9.01605,	,-212,	,0.13671233558654783,	,-15
9.01605,	,-212,	,0.13671233558654783,	,-15
9.01605,	,-212,	,0.13671233558654783,	,-15
9.01605,	,-212,	,0.13671233558654783,	,-15
9.01605,	,-212,	,0.13671233558654783,	,-15
9.01605,	,-212,	,0.13671233558654783,	,-15
9.0236090625,	,-211,	,0.13671233558654783,	,-16
9.0236090625,	,-211,	,0.13671233558654783,	,-15
9.0236090625,	,-211,	,0.13687729144096372,	,-15
9.0236090625,	,-211,	,0.13687729144096372,	,-15
9.0236090625,	,-211,	,0.13687729144096372,	,-15
9.0236090625,	,-211,	,0.13687729144096372,	,-15
9.0236090625,	,-211,	,0.13687729144096372,	,-16
9.0236090625,	,-211,	,0.13687729144096372,	,-16
9.0236090625,	,-211,	,0.13687729144096372,	,-16
9.032046875,	,-209,	,0.13687729144096372,	,-16
9.032046875,	,-209,	,0.13687729144096372,	,-14
9.032046875,	,-209,	,0.13687729144096372,	,-14
9.032046875,	,-209,	,0.10702111291390816,	,-14
9.032046875,	,-209,	,0.10702111291390816,	,-15
9.032046875,	,-209,	,0.10702111291390816,	,-15
9.032046875,	,-209,	,0.10702111291390816,	,-15
9.039365,	,-208,	,0.10702111291390816,	,-15
9.039365,	,-208,	,0.10702111291390816,	,-14
9.039365,	,-208,	,0.10702111291390816,	,-14
9.039365,	,-208,	,0.10702111291390816,	,-15
9.039365,	,-208,	,0.10702111291390816,	,-15
9.039365,	,-208,	,0.10702111291390816,	,-15
9.039365,	,-208,	,0.10702111291390816,	,-15
9.039365,	,-208,	,0.1553642705265411,	,-15
9.039365,	,-208,	,0.1553642705265411,	,-15
9.0480640625,	,-207,	,0.1553642705265411,	,-16
9.0480640625,	,-207,	,0.1553642705265411,	,-15
9.0480640625,	,-207,	,0.1553642705265411,	,-15
9.0480640625,	,-207,	,0.1553642705265411,	,-15
9.0480640625,	,-207,	,0.1553642705265411,	,-15
9.0480640625,	,-207,	,0.1553642705265411,	,-15
9.0480640625,	,-207,	,0.1553642705265411,	,-16
9.0480640625,	,-207,	,0.1553642705265411,	,-16
9.056065,	,-206,	,0.16733618831790903,	,-16
9.056065,	,-206,	,0.16733618831790903,	,-15
9.056065,	,-206,	,0.16733618831790903,	,-15
9.056065,	,-206,	,0.16733618831790903,	,-15
9.056065,	,-206,	,0.16733618831790903,	,-16
9.056065,	,-206,	,0.16733618831790903,	,-16
9.056065,	,-206,	,0.16733618831790903,	,-16
9.0632759375,	,-205,	,0.16733618831790903,	,-16
9.0632759375,	,-205,	,0.16733618831790903,	,-15
9.0632759375,	,-205,	,0.16733618831790903,	,-15
9.0632759375,	,-205,	,0.16733618831790903,	,-16
9.0632759375,	,-205,	,0.14751830387115475,	,-16
9.0632759375,	,-205,	,0.14751830387115475,	,-16
9.0632759375,	,-205,	,0.14751830387115475,	,-16
9.0632759375,	,-205,	,0.14751830387115475,	,-16
9.07145375,	,-203,	,0.14751830387115475,	,-16
9.07145375,	,-203,	,0.14751830387115475,	,-15
9.07145375,	,-203,	,0.14751830387115475,	,-15
9.07145375,	,-203,	,0.14751830387115475,	,-15
9.07145375,	,-203,	,0.14751830387115475,	,-15
9.07145375,	,-203,	,0.14751830387115475,	,-15
9.07145375,	,-203,	,0.11767020613010251,	,-15
9.07145375,	,-203,	,0.11767020613010251,	,-16
9.079428125,	,-202,	,0.11767020613010251,	,-16
9.079428125,	,-202,	,0.11767020613010251,	,-15
9.079428125,	,-202,	,0.11767020613010251,	,-15
9.079428125,	,-202,	,0.11767020613010251,	,-15
9.079428125,	,-202,	,0.11767020613010251,	,-15
9.079428125,	,-202,	,0.11767020613010251,	,-16
9.079428125,	,-202,	,0.11767020613010251,	,-16
9.079428125,	,-202,	,0.11767020613010251,	,-16
9.0873340625,	,-201,	,0.16782644504253538,	,-16
9.0873340625,	,-201,	,0.16782644504253538,	,-15
9.0873340625,	,-201,	,0.16782644504253538,	,-15
9.0873340625,	,-201,	,0.16782644504253538,	,-16
9.0873340625,	,-201,	,0.16782644504253538,	,-16
9.0873340625,	,-201,	,0.16782644504253538,	,-16
9.0873340625,	,-201,	,0.16782644504253538,	,-16
9.0873340625,	,-201,	,0.16782644504253538,	,-16
9.0954659375,	,-199,	,0.16782644504253538,	,-16
9.0954659375,	,-199,	,0.16782644504253538,	,-15
9.0954659375,	,-199,	,0.16782644504253538,	,-15
9.0954659375,	,-199,	,0.11980819631635786,	,-15
9.0954659375,	,-199,	,0.11980819631635786,	,-15
9.0954659375,	,-199,	,0.11980819631635786,	,-15
9.0954659375,	,-199,	,0.11980819631635786,	,-15
9.0954659375,	,-199,	,0.11980819631635786,	,-16
9.10347,	,-198,	,0.11980819631635786,	,-16
9.10347,	,-198,	,0.11980819631635786,	,-15
9.10347,	,-198,	,0.11980819631635786,	,-15
9.10347,	,-198,	,0.11980819631635786,	,-15
9.10347,	,-198,	,0.11980819631635786,	,-15
9.10347,	,-198,	,0.16814953876036243,	,-16
9.10347,	,-198,	,0.16814953876036243,	,-16
9.10347,	,-198,	,0.16814953876036243,	,-16
9.11147875,	,-197,	,0.16814953876036243,	,-16
9.11147875,	,-197,	,0.16814953876036243,	,-15
9.11147875,	,-197,	,0.16814953876036243,	,-15
9.11147875,	,-197,	,0.16814953876036243,	,-16
9.11147875,	,-197,	,0.16814953876036243,	,-16
9.11147875,	,-197,	,0.16814953876036243,	,-16
9.11147875,	,-197,	,0.16814953876036243,	,-16
9.11147875,	,-197,	,0.14831335258483885,	,-16
9.1194759375,	,-196,	,0.14831335258483885,	,-16
9.1194759375,	,-196,	,0.14831335258483885,	,-16
9.1194759375,	,-196,	,0.14831335258483885,	,-16
9.1194759375,	,-196,	,0.14831335258483885,	,-16
9.1194759375,	,-196,	,0.14831335258483885,	,-16
9.1194759375,	,-196,	,0.14831335258483885,	,-16
9.1194759375,	,-196,	,0.14831335258483885,	,-16
9.1194759375,	,-196,	,0.14831335258483885,	,-17
9.1273790625,	,-194,	,0.14831335258483885,	,-17
9.1273790625,	,-194,	,0.14831335258483885,	,-15
9.1273790625,	,-194,	,0.12029321576177718,	,-15
9.1273790625,	,-194,	,0.12029321576177718,	,-15
9.1273790625,	,-194,	,0.12029321576177718,	,-15
9.1273790625,	,-194,	,0.12029321576177718,	,-16
9.1273790625,	,-194,	,0.12029321576177718,	,-16
9.1273790625,	,-194,	,0.12029321576177718,	,-16
9.135466875,	,-193,	,0.12029321576177718,	,-16
9.135466875,	,-193,	,0.12029321576177718,	,-15
9.135466875,	,-193,	,0.12029321576177718,	,-15
9.135466875,	,-193,	,0.12029321576177718,	,-16
9.135466875,	,-193,	,0.16863077620064076,	,-16
9.135466875,	,-193,	,0.16863077620064076,	,-16
9.135466875,	,-193,	,0.16863077620064076,	,-16
9.135466875,	,-193,	,0.16863077620064076,	,-16
9.14348,	,-192,	,0.16863077620064076,	,-16
9.14348,	,-192,	,0.16863077620064076,	,-16
9.14348,	,-192,	,0.16863077620064076,	,-16
9.14348,	,-192,	,0.16863077620064076,	,-16
9.14348,	,-192,	,0.16863077620064076,	,-16
9.14348,	,-192,	,0.16863077620064076,	,-16
9.14348,	,-192,	,0.16863077620064076,	,-16
9.14348,	,-192,	,0.17701201760611598,	,-17
9.15146,	,-190,	,0.17701201760611598,	,-17
9.15146,	,-190,	,0.17701201760611598,	,-15
9.15146,	,-190,	,0.17701201760611598,	,-15
9.15146,	,-190,	,0.17701201760611598,	,-15
9.15146,	,-190,	,0.17701201760611598,	,-16
9.15146,	,-190,	,0.17701201760611598,	,-16
9.15146,	,-190,	,0.17701201760611598,	,-16
9.15146,	,-190,	,0.17701201760611598,	,-16
9.159473125,	,-189,	,0.17701201760611598,	,-16
9.159473125,	,-189,	,0.17701201760611598,	,-15
9.159473125,	,-189,	,0.1308193785365692,	,-16
9.159473125,	,-189,	,0.1308193785365692,	,-16
9.159473125,	,-189,	,0.1308193785365692,	,-16
9.159473125,	,-189,	,0.1308193785365692,	,-16
9.159473125,	,-189,	,0.1308193785365692,	,-16
9.159473125,	,-189,	,0.1308193785365692,	,-16
9.1674509375,	,-188,	,0.1308193785365692,	,-17
9.1674509375,	,-188,	,0.1308193785365692,	,-16
9.1674509375,	,-188,	,0.1308193785365692,	,-16
9.1674509375,	,-188,	,0.1308193785365692,	,-16
9.1674509375,	,-188,	,0.14916133594512937,	,-16
9.1674509375,	,-188,	,0.14916133594512937,	,-16
9.1674509375,	,-188,	,0.14916133594512937,	,-17
9.1674509375,	,-188,	,0.14916133594512937,	,-17
9.175301875,	,-186,	,0.14916133594512937,	,-17
9.175301875,	,-186,	,0.14916133594512937,	,-15
9.175301875,	,-186,	,0.14916133594512937,	,-15
9.175301875,	,-186,	,0.14916133594512937,	,-15
9.175301875,	,-186,	,0.14916133594512937,	,-16
9.175301875,	,-186,	,0.14916133594512937,	,-16
9.175301875,	,-186,	,0.14916133594512937,	,-16
9.175301875,	,-186,	,0.14933728504180904,	,-16
9.1834128125,	,-185,	,0.14933728504180904,	,-16
9.1834128125,	,-185,	,0.14933728504180904,	,-16
9.1834128125,	,-185,	,0.14933728504180904,	,-16
9.1834128125,	,-185,	,0.14933728504180904,	,-16
9.1834128125,	,-185,	,0.14933728504180904,	,-16
9.1834128125,	,-185,	,0.14933728504180904,	,-16
9.1834128125,	,-185,	,0.14933728504180904,	,-16
9.1834128125,	,-185,	,0.14933728504180904,	,-17
9.1913159375,	,-183,	,0.14933728504180904,	,-17
9.1913159375,	,-183,	,0.14933728504180904,	,-15
9.1913159375,	,-183,	,0.12132072771902824,	,-15
9.1913159375,	,-183,	,0.12132072771902824,	,-15
9.1913159375,	,-183,	,0.12132072771902824,	,-15
9.1913159375,	,-183,	,0.12132072771902824,	,-16
9.1913159375,	,-183,	,0.12132072771902824,	,-16
9.1913159375,	,-183,	,0.12132072771902824,	,-16
9.1994678125,	,-182,	,0.12132072771902824,	,-16
9.1994678125,	,-182,	,0.12132072771902824,	,-15
9.1994678125,	,-182,	,0.12132072771902824,	,-15
9.1994678125,	,-182,	,0.12132072771902824,	,-16
9.1994678125,	,-182,	,0.1696566316649462,	,-16
9.1994678125,	,-182,	,0.1696566316649462,	,-16
9.1994678125,	,-182,	,0.1696566316649462,	,-16
9.1994678125,	,-182,	,0.1696566316649462,	,-16
9.2074678125,	,-181,	,0.1696566316649462,	,-17
9.2074678125,	,-181,	,0.1696566316649462,	,-16
9.2074678125,	,-181,	,0.1696566316649462,	,-16
9.2074678125,	,-181,	,0.1696566316649462,	,-16
9.2074678125,	,-181,	,0.1696566316649462,	,-16
9.2074678125,	,-181,	,0.1696566316649462,	,-16
9.2074678125,	,-181,	,0.1696566316649462,	,-17
9.2074678125,	,-181,	,0.17803089533929078,	,-17
9.2154628125,	,-179,	,0.17803089533929078,	,-17
9.2154628125,	,-179,	,0.17803089533929078,	,-15
9.2154628125,	,-179,	,0.17803089533929078,	,-15
9.2154628125,	,-179,	,0.17803089533929078,	,-15
9.2154628125,	,-179,	,0.17803089533929078,	,-16
9.2154628125,	,-179,	,0.17803089533929078,	,-16
9.2154628125,	,-179,	,0.17803089533929078,	,-16
9.2154628125,	,-179,	,0.17803089533929078,	,-16
9.2234628125,	,-178,	,0.17803089533929078,	,-16
9.2234628125,	,-178,	,0.17803089533929078,	,-16
9.2234628125,	,-178,	,0.1318433806117645,	,-16
9.2234628125,	,-178,	,0.1318433806117645,	,-16
9.2234628125,	,-178,	,0.1318433806117645,	,-16
9.2234628125,	,-178,	,0.1318433806117645,	,-16
9.2234628125,	,-178,	,0.1318433806117645,	,-16
9.2234628125,	,-178,	,0.1318433806117645,	,-17
9.2314009375,	,-177,	,0.1318433806117645,	,-17
9.2314009375,	,-177,	,0.1318433806117645,	,-16
9.2314009375,	,-177,	,0.1318433806117645,	,-16
9.2314009375,	,-177,	,0.1318433806117645,	,-16
9.2314009375,	,-177,	,0.1318433806117645,	,-16
9.2314009375,	,-177,	,0.17839584697929967,	,-17
9.2314009375,	,-177,	,0.17839584697929967,	,-17
9.2314009375,	,-177,	,0.17839584697929967,	,-17
9.2393690625,	,-175,	,0.17839584697929967,	,-17
9.2393690625,	,-175,	,0.17839584697929967,	,-15
9.2393690625,	,-175,	,0.17839584697929967,	,-16
9.2393690625,	,-175,	,0.17839584697929967,	,-16
9.2393690625,	,-175,	,0.17839584697929967,	,-16
9.2393690625,	,-175,	,0.17839584697929967,	,-16
9.2393690625,	,-175,	,0.17839584697929967,	,-16
9.2393690625,	,-175,	,0.1303742199545654,	,-16
9.2393690625,	,-175,	,0.1303742199545654,	,-17
9.2480659375,	,-174,	,0.1303742199545654,	,-17
9.2480659375,	,-174,	,0.1303742199545654,	,-16
9.2480659375,	,-174,	,0.1303742199545654,	,-16
9.2480659375,	,-174,	,0.1303742199545654,	,-16
9.2480659375,	,-174,	,0.1303742199545654,	,-16
9.2480659375,	,-174,	,0.1303742199545654,	,-17
9.2480659375,	,-174,	,0.1303742199545654,	,-17
9.2480659375,	,-174,	,0.1303742199545654,	,-17
9.2560640625,	,-172,	,0.1805399871284859,	,-17
9.2560640625,	,-172,	,0.1805399871284859,	,-15
9.2560640625,	,-172,	,0.1805399871284859,	,-16
9.2560640625,	,-172,	,0.1805399871284859,	,-16
9.2560640625,	,-172,	,0.1805399871284859,	,-16
9.2560640625,	,-172,	,0.1805399871284859,	,-16
9.2560640625,	,-172,	,0.1805399871284859,	,-16
9.2633028125,	,-171,	,0.1805399871284859,	,-16
9.2633028125,	,-171,	,0.1805399871284859,	,-16
9.2633028125,	,-171,	,0.1805399871284859,	,-16
9.2633028125,	,-171,	,0.1805399871284859,	,-16
9.2633028125,	,-171,	,0.13253122274717466,	,-16
9.2633028125,	,-171,	,0.13253122274717466,	,-16
9.2633028125,	,-171,	,0.13253122274717466,	,-16
9.2633028125,	,-171,	,0.13253122274717466,	,-17
9.2633028125,	,-171,	,0.13253122274717466,	,-17
9.272048125,	,-169,	,0.13253122274717466,	,-17
9.272048125,	,-169,	,0.13253122274717466,	,-15
9.272048125,	,-169,	,0.13253122274717466,	,-15
9.272048125,	,-169,	,0.13253122274717466,	,-16
9.272048125,	,-169,	,0.13253122274717466,	,-16
9.272048125,	,-169,	,0.13253122274717466,	,-16
9.272048125,	,-169,	,0.15089430356025693,	,-16
9.272048125,	,-169,	,0.15089430356025693,	,-16
9.2800428125,	,-168,	,0.15089430356025693,	,-16
9.2800428125,	,-168,	,0.15089430356025693,	,-16
9.2800428125,	,-168,	,0.15089430356025693,	,-16
9.2800428125,	,-168,	,0.15089430356025693,	,-16
9.2800428125,	,-168,	,0.15089430356025693,	,-16
9.2800428125,	,-168,	,0.15089430356025693,	,-16
9.2800428125,	,-168,	,0.15089430356025693,	,-17
9.2800428125,	,-167,	,0.15089430356025693,	,-17
9.28804,	,-167,	,0.15105433392524717,	,-16
9.28804,	,-167,	,0.15105433392524717,	,-16
9.28804,	,-167,	,0.15105433392524717,	,-16
9.28804,	,-167,	,0.15105433392524717,	,-16
9.28804,	,-167,	,0.15105433392524717,	,-17
9.28804,	,-167,	,0.15105433392524717,	,-17
9.28804,	,-167,	,0.15105433392524717,	,-17
9.2955078125,	,-165,	,0.15105433392524717,	,-17
9.2955078125,	,-165,	,0.15105433392524717,	,-15
9.2955078125,	,-165,	,0.15105433392524717,	,-16
9.2955078125,	,-165,	,0.15105433392524717,	,-16
9.2955078125,	,-165,	,0.15123031735420225,	,-16
9.2955078125,	,-165,	,0.15123031735420225,	,-16
9.2955078125,	,-165,	,0.15123031735420225,	,-16
9.2955078125,	,-165,	,0.15123031735420225,	,-16
9.2955078125,	,-165,	,0.15123031735420225,	,-17
9.30406,	,-164,	,0.15123031735420225,	,-17
9.30406,	,-164,	,0.15123031735420225,	,-16
9.30406,	,-164,	,0.15123031735420225,	,-16
9.30406,	,-164,	,0.15123031735420225,	,-16
9.30406,	,-164,	,0.15123031735420225,	,-17
9.30406,	,-164,	,0.15123031735420225,	,-17
9.30406,	,-164,	,0.1796008299752866,	,-17
9.3113228125,	,-162,	,0.1796008299752866,	,-17
9.3113228125,	,-162,	,0.1796008299752866,	,-15
9.3113228125,	,-162,	,0.1796008299752866,	,-15
9.3113228125,	,-162,	,0.1796008299752866,	,-16
9.3113228125,	,-162,	,0.1796008299752866,	,-16
9.3113228125,	,-162,	,0.1796008299752866,	,-16
9.3113228125,	,-162,	,0.1796008299752866,	,-16
9.3113228125,	,-162,	,0.1796008299752866,	,-16
9.319305,	,-161,	,0.1796008299752866,	,-16
9.319305,	,-161,	,0.1796008299752866,	,-16
9.319305,	,-161,	,0.13340816093504074,	,-16
9.319305,	,-161,	,0.13340816093504074,	,-16
9.319305,	,-161,	,0.13340816093504074,	,-16
9.319305,	,-161,	,0.13340816093504074,	,-16
9.319305,	,-161,	,0.13340816093504074,	,-17
9.319305,	,-161,	,0.13340816093504074,	,-17
9.3272859375,	,-159,	,0.13340816093504074,	,-17
9.3272859375,	,-159,	,0.13340816093504074,	,-15
9.3272859375,	,-159,	,0.13340816093504074,	,-15
9.3272859375,	,-159,	,0.13340816093504074,	,-15
9.3272859375,	,-159,	,0.15175330209732052,	,-16
9.3272859375,	,-159,	,0.15175330209732052,	,-16
9.3272859375,	,-159,	,0.15175330209732052,	,-16
9.3272859375,	,-159,	,0.15175330209732052,	,-16
9.335428125,	,-158,	,0.15175330209732052,	,-16
9.335428125,	,-158,	,0.15175330209732052,	,-16
9.335428125,	,-158,	,0.15175330209732052,	,-16
9.335428125,	,-158,	,0.15175330209732052,	,-16
9.335428125,	,-158,	,0.15175330209732052,	,-16
9.335428125,	,-158,	,0.15175330209732052,	,-16
9.335428125,	,-158,	,0.15175330209732052,	,-17
9.335428125,	,-158,	,0.18012381471840488,	,-17
9.3434378125,	,-156,	,0.18012381471840488,	,-17
9.3434378125,	,-156,	,0.18012381471840488,	,-15
9.3434378125,	,-156,	,0.18012381471840488,	,-15
9.3434378125,	,-156,	,0.18012381471840488,	,-15
9.3434378125,	,-156,	,0.18012381471840488,	,-16
9.3434378125,	,-156,	,0.18012381471840488,	,-16
9.3434378125,	,-156,	,0.18012381471840488,	,-16
9.3434378125,	,-156,	,0.18012381471840488,	,-16
9.3514440625,	,-155,	,0.18012381471840488,	,-16
9.3514440625,	,-155,	,0.18012381471840488,	,-16
9.3514440625,	,-155,	,0.13393273769172082,	,-16
9.3514440625,	,-155,	,0.13393273769172082,	,-16
9.3514440625,	,-155,	,0.13393273769172082,	,-16
9.3514440625,	,-155,	,0.13393273769172082,	,-16
9.3514440625,	,-155,	,0.13393273769172082,	,-16
9.3514440625,	,-155,	,0.13393273769172082,	,-17
9.359478125,	,-153,	,0.13393273769172082,	,-17
9.359478125,	,-153,	,0.13393273769172082,	,-15
9.359478125,	,-153,	,0.13393273769172082,	,-15
9.359478125,	,-153,	,0.13393273769172082,	,-15
9.359478125,	,-153,	,0.15227630209922788,	,-16
9.359478125,	,-153,	,0.15227630209922788,	,-16
9.359478125,	,-153,	,0.15227630209922788,	,-16
9.359478125,	,-153,	,0.15227630209922788,	,-16
9.3673840625,	,-152,	,0.15227630209922788,	,-16
9.3673840625,	,-152,	,0.15227630209922788,	,-15
9.3673840625,	,-152,	,0.15227630209922788,	,-16
9.3673840625,	,-152,	,0.15227630209922788,	,-16
9.3673840625,	,-152,	,0.15227630209922788,	,-16
9.3673840625,	,-152,	,0.15227630209922788,	,-16
9.3673840625,	,-152,	,0.15227630209922788,	,-16
9.3673840625,	,-152,	,0.18064681472031222,	,-17
9.375453125,	,-150,	,0.18064681472031222,	,-17
9.375453125,	,-150,	,0.18064681472031222,	,-15
9.375453125,	,-150,	,0.18064681472031222,	,-15
9.375453125,	,-150,	,0.18064681472031222,	,-15
9.375453125,	,-150,	,0.18064681472031222,	,-16
9.375453125,	,-150,	,0.18064681472031222,	,-16
9.375453125,	,-150,	,0.18064681472031222,	,-16
9.375453125,	,-150,	,0.18064681472031222,	,-16
9.383323125,	,-149,	,0.18064681472031222,	,-16
9.383323125,	,-149,	,0.18064681472031222,	,-15
9.383323125,	,-149,	,0.134457329433786,	,-16
9.383323125,	,-149,	,0.134457329433786,	,-16
9.383323125,	,-149,	,0.134457329433786,	,-16
9.383323125,	,-149,	,0.134457329433786,	,-16
9.383323125,	,-149,	,0.134457329433786,	,-16
9.383323125,	,-149,	,0.134457329433786,	,-17
9.3914678125,	,-148,	,0.134457329433786,	,-17
9.3914678125,	,-148,	,0.134457329433786,	,-16
9.3914678125,	,-148,	,0.134457329433786,	,-16
9.3914678125,	,-148,	,0.134457329433786,	,-16
9.3914678125,	,-148,	,0.134457329433786,	,-16
9.3914678125,	,-148,	,0.18100979580132115,	,-17
9.3914678125,	,-148,	,0.18100979580132115,	,-17
9.3914678125,	,-148,	,0.18100979580132115,	,-17
9.39947,	,-146,	,0.18100979580132115,	,-17
9.39947,	,-146,	,0.18100979580132115,	,-15
9.39947,	,-146,	,0.18100979580132115,	,-16
9.39947,	,-146,	,0.18100979580132115,	,-16
9.39947,	,-146,	,0.18100979580132115,	,-16
9.39947,	,-146,	,0.18100979580132115,	,-16
9.39947,	,-146,	,0.18100979580132115,	,-16
9.39947,	,-146,	,0.1629962816238403,	,-17
9.4072778125,	,-145,	,0.1629962816238403,	,-17
9.4072778125,	,-145,	,0.1629962816238403,	,-16
9.4072778125,	,-145,	,0.1629962816238403,	,-16
9.4072778125,	,-145,	,0.1629962816238403,	,-16
9.4072778125,	,-145,	,0.1629962816238403,	,-16
9.4072778125,	,-145,	,0.1629962816238403,	,-17
9.4072778125,	,-145,	,0.1629962816238403,	,-17
9.4072778125,	,-145,	,0.1629962816238403,	,-17
9.4154521875,	,-143,	,0.1629962816238403,	,-17
9.4154521875,	,-143,	,0.1629962816238403,	,-15
9.4154521875,	,-143,	,0.13499072445746207,	,-16
9.4154521875,	,-143,	,0.13499072445746207,	,-16
9.4154521875,	,-143,	,0.13499072445746207,	,-16
9.4154521875,	,-143,	,0.13499072445746207,	,-16
9.4154521875,	,-143,	,0.13499072445746207,	,-16
9.4154521875,	,-143,	,0.13499072445746207,	,-17
9.4234809375,	,-142,	,0.13499072445746207,	,-17
9.4234809375,	,-142,	,0.13499072445746207,	,-16
9.4234809375,	,-142,	,0.13499072445746207,	,-16
9.4234809375,	,-142,	,0.13499072445746207,	,-16
9.4234809375,	,-142,	,0.13499072445746207,	,-16
9.4234809375,	,-142,	,0.18154279674736606,	,-17
9.4234809375,	,-142,	,0.18154279674736606,	,-17
9.4234809375,	,-142,	,0.18154279674736606,	,-17
9.4313759375,	,-140,	,0.18154279674736606,	,-17
9.4313759375,	,-140,	,0.18154279674736606,	,-15
9.4313759375,	,-140,	,0.18154279674736606,	,-16
9.4313759375,	,-140,	,0.18154279674736606,	,-16
9.4313759375,	,-140,	,0.18154279674736606,	,-16
9.4313759375,	,-140,	,0.18154279674736606,	,-16
9.4313759375,	,-140,	,0.18154279674736606,	,-16
9.4313759375,	,-140,	,0.16352929878234862,	,-17
9.439481875,	,-138,	,0.16352929878234862,	,-17
